cong,icpsr,statecode,state,party,name,ideo,role,x2,loglike,nvotes,classerrs,gmp,district
56,2310,14,PENNSYL,200,DALZELL,0.667,,-0.055,-15.15816,128,6,0.888,22
56,3740,14,PENNSYL,200,GRAHAM,0.447,,-0.691,-11.00505,84,5,0.877,23
56,14,14,PENNSYL,200,ACHESON,0.437,,-0.899,-10.60684,68,5,0.856,24
56,8491,14,PENNSYL,200,SHOWALTER,0.362,,-0.387,-11.95288,98,9,0.885,25
56,3503,14,PENNSYL,100,GASTON,-0.236,,-0.401,-23.60849,83,13,0.752,26
56,98500,14,PENNSYL,100,SIBLEY,0.096,,-0.033,-38.45326,102,18,0.686,27
56,3941,14,PENNSYL,100,HALL,-0.128,,-0.465,-23.64425,75,10,0.73,28
56,3863,14,PENNSYL,200,GROW,0.34,,-0.128,-11.02169,102,6,0.898,99
56,2359,14,PENNSYL,200,DAVENPORT,0.354,,-0.381,-14.87987,117,9,0.881,99
56,1227,5,RHODE I,200,BULL,0.493,,-0.401,-4.27116,73,1,0.943,1
56,1495,5,RHODE I,200,CAPRON,0.656,,-0.435,-11.53515,105,7,0.896,2
56,2918,48,SOUTH C,100,ELLIOTT,-0.593,,-0.052,-8.54056,92,3,0.911,1
56,9158,48,SOUTH C,100,TALBERT,-0.622,,0.309,-23.17956,110,12,0.81,2
56,5493,48,SOUTH C,100,LATIMER,-0.311,,-0.241,-25.97387,113,14,0.795,3
56,10251,48,SOUTH C,100,WILSON  S.,-0.234,,0.547,-9.10481,56,3,0.85,4
56,3153,48,SOUTH C,100,FINLEY,-0.432,,0.249,-24.52972,126,12,0.823,5
56,6968,48,SOUTH C,100,NORTON  J.,-0.525,,-0.153,-12.02689,84,5,0.867,6
56,8970,48,SOUTH C,100,STOKES,-0.493,,0.29,-11.4608,76,6,0.86,7
56,1261,37,SOUTH D,200,BURKE  C.H.,0.471,,0.289,-10.07336,114,4,0.915,98
56,3447,37,SOUTH D,200,GAMBLE,0.468,,0.261,-2.51543,64,0,0.961,98
56,1150,54,TENNESS,200,BROWNLOW,0.4,,-0.324,-13.24816,81,6,0.849,1
56,3561,54,TENNESS,200,GIBSON,0.263,,-0.303,-21.26915,100,12,0.808,2
56,6618,54,TENNESS,100,MOON,-0.371,,0.674,-22.24339,125,8,0.837,3
56,8723,54,TENNESS,100,SNODGRASS,-0.494,,0.105,-32.57463,127,13,0.774,4
56,7877,54,TENNESS,100,RICHARDSON,-0.797,L,0.093,-22.11133,131,11,0.845,5
56,3425,54,TENNESS,100,GAINES,-0.445,,0.423,-24.81652,111,10,0.8,6
56,2117,54,TENNESS,100,COX,-0.418,,0.465,-10.63006,67,5,0.853,7
56,8537,54,TENNESS,100,SIMS,-0.676,,0.37,-16.93715,115,9,0.863,8
56,7439,54,TENNESS,100,PIERCE,-0.479,,0.553,-10.53298,93,5,0.893,9
56,1513,54,TENNESS,100,CARMACK,-0.479,,0.048,-13.68506,72,6,0.827,10
56,396,49,TEXAS,100,BALL,-0.939,,0.282,-9.45861,100,5,0.91,1
56,2055,49,TEXAS,100,COOPER  S.B,-0.704,,0.027,-11.682,78,3,0.861,2
56,2467,49,TEXAS,100,DEGRAFFENRE,-0.802,,0.384,-13.22152,115,6,0.891,3
56,8445,49,TEXAS,100,SHEPPARD,-0.419,,0.226,-30.15169,140,12,0.806,4
56,347,49,TEXAS,100,BAILEY  J.W,-0.97,,0.241,-12.5311,71,6,0.838,5
56,1270,49,TEXAS,100,BURKE  R.E.,-0.386,,0.212,-19.72446,81,10,0.784,6
56,4341,49,TEXAS,100,HENRY  R.L.,-0.583,,0.612,-9.09675,93,4,0.907,7
56,5460,49,TEXAS,100,LANHAM,-0.504,,0.412,-30.03329,120,13,0.779,8
56,1281,49,TEXAS,100,BURLESON,-0.821,,0.572,-20.5169,121,6,0.844,9
56,4221,49,TEXAS,200,HAWLEY,0.308,,-0.853,-11.55426,78,6,0.862,10
56,5315,49,TEXAS,100,KLEBERG,-0.576,,0.561,-19.54215,124,10,0.854,11
56,8570,49,TEXAS,100,SLAYDEN,-0.658,,0.753,-30.69999,93,15,0.719,12
56,8889,49,TEXAS,100,STEPHENS,-0.669,,0.579,-18.20529,132,9,0.871,13
56,5274,67,UTAH,100,KING,-0.882,,0.394,-11.61934,67,7,0.841,1
56,7580,6,VERMONT,200,POWERS,0.308,,-0.29,-9.8261,68,3,0.865,1
56,3858,6,VERMONT,200,GROUT,0.537,,0.843,-25.76235,104,13,0.781,2
56,5067,40,VIRGINI,100,JONES  W.A.,-0.418,,0.413,-28.84489,119,12,0.785,1
56,10290,40,VIRGINI,200,WISE,0.479,,-0.217,-1.81643,41,0,0.957,2
56,5419,40,VIRGINI,100,LAMB,-0.281,,-0.036,-18.35226,102,6,0.835,3
56,5486,40,VIRGINI,100,LASSITER,-0.562,,-0.779,-6.29921,31,2,0.816,4
56,9106,40,VIRGINI,100,SWANSON,-0.414,,-0.724,-11.0474,87,3,0.881,5
56,7107,40,VIRGINI,100,OTEY,-0.311,,-0.517,-28.07584,92,16,0.737,6
56,4225,40,VIRGINI,100,HAY,-0.312,,-0.372,-24.03936,103,12,0.792,7
56,7931,40,VIRGINI,100,RIXEY,-0.389,,0.225,-18.35636,115,9,0.852,8
56,7840,40,VIRGINI,100,RHEAW  F.,-0.343,,-0.148,-17.59315,101,9,0.84,9
56,7666,40,VIRGINI,100,QVARLES,-0.565,,0.72,-12.00584,103,5,0.89,10
56,2279,73,WASHING,200,CUSHMAN,0.327,,0.945,-31.52264,107,15,0.745,98
56,5065,73,WASHING,200,JONES  W.L.,0.357,,0.934,-36.01488,134,16,0.764,98
56,2696,56,WEST VI,200,DOVENER,0.373,,0.296,-7.98875,76,5,0.9,1
56,2438,56,WEST VI,200,DAYTON,0.726,,0.659,-7.35384,69,5,0.899,2
56,5002,56,WEST VI,100,JOHNSTON,-0.321,,0.107,-24.17966,106,10,0.796,3
56,3360,56,WEST VI,200,FREER,0.527,,0.452,-3.92744,60,3,0.937,4
56,2047,25,WISCONS,200,COOPER  H.A,0.294,,0.339,-21.21368,94,10,0.798,1
56,2299,25,WISCONS,200,DAHLE,0.419,,0.011,-9.99632,87,5,0.891,2
56,314,25,WISCONS,200,BABCOCK,0.518,,-0.06,-5.52405,94,2,0.943,3
56,7113,25,WISCONS,200,OTJEN,0.363,,0.139,-17.36345,110,6,0.854,4
56,452,25,WISCONS,200,BARNEY,0.391,,0.711,-14.70474,92,8,0.852,5
56,2366,25,WISCONS,200,DAVIDSON,0.466,,0.045,-9.90972,93,3,0.899,6
56,2988,25,WISCONS,200,ESCH,0.309,,-0.148,-23.1292,129,11,0.836,7
56,6547,25,WISCONS,200,MINOR,0.299,,0.262,-18.62539,110,8,0.844,8
56,8926,25,WISCONS,200,STEWART  A.,0.54,,-0.226,-13.60326,98,6,0.87,9
56,4913,25,WISCONS,200,JENKINS,0.664,,-0.748,-15.81676,84,7,0.828,10
56,6590,68,WYOMING,200,MONDELL,0.297,,0.531,-21.53992,108,10,0.819,1
57,99893,99,USA,200,ROOSEVELT,0.4,,0.606,-0.82769,13,0,0.938,0
57,9209,41,ALABAMA,100,TAYLOR  G.,-0.296,,-0.339,-19.57112,73,13,0.765,1
57,10111,41,ALABAMA,100,WILEY  A.A.,-0.392,,-0.511,-11.24406,94,5,0.887,2
57,1821,41,ALABAMA,100,CLAYTON  H.,-0.526,,-0.057,-24.264,126,11,0.825,3
57,909,41,ALABAMA,100,BOWIE  S.,-0.42,,-0.541,-18.30344,109,11,0.845,4
57,9318,41,ALABAMA,100,THOMPSON,-0.386,,-0.312,-9.20961,89,2,0.902,5
57,403,41,ALABAMA,100,BANKHEAD,-0.369,,-0.491,-16.86613,103,8,0.849,6
57,1291,41,ALABAMA,100,BURNETT  J.,-0.579,,-0.416,-9.42239,62,6,0.859,7
57,7882,41,ALABAMA,100,RICHARDSON,-0.417,,0.019,-26.71585,118,8,0.797,8
57,9560,41,ALABAMA,100,UNDERWOOD,-0.482,,-0.251,-29.29019,137,10,0.808,9
57,6202,42,ARKANSA,100,MCCULLOCH,-0.4,,0.03,-14.1135,100,6,0.868,1
57,5702,42,ARKANSA,100,LITTLE  J.,-0.663,,0.339,-15.4259,135,8,0.892,2
57,6379,42,ARKANSA,100,MCRAE  T.C.,-0.58,,0.147,-23.37537,78,11,0.741,3
57,7807,42,ARKANSA,100,REID,-0.619,,-0.068,-11.32543,71,6,0.853,4
57,2608,42,ARKANSA,100,DINSMORE,-0.504,,0.084,-19.60518,113,7,0.841,5
57,1164,42,ARKANSA,100,BRUNDIDGE,-0.592,,0.346,-16.26321,109,4,0.861,6
57,2036,71,CALIFOR,200,COOMRS  F.,0.351,,0.39,-19.61728,121,12,0.85,1
57,10356,71,CALIFOR,200,WOODS  S.D.,0.387,,0.859,-26.24142,123,12,0.808,2
57,6443,71,CALIFOR,200,METCALF  V.,0.563,,0.563,-12.9102,56,8,0.794,3
57,5090,71,CALIFOR,200,KAHN  J.,0.268,,-0.525,-18.60025,97,8,0.826,4
57,5784,71,CALIFOR,200,LOUD  E.F.,0.33,,0.944,-58.38971,81,21,0.486,5
57,6320,71,CALIFOR,200,MCLACHLAN,0.364,,0.127,-17.86864,125,11,0.867,6
57,6854,71,CALIFOR,200,NEEDHAM  J.,0.405,,0.914,-18.67188,141,9,0.876,7
57,8394,62,COLORAD,354,SHAFROTH,-0.331,,0.703,-15.24759,62,4,0.782,1
57,607,62,COLORAD,340,BELL  J.C.,-0.374,,0.637,-16.4061,81,5,0.817,2
57,4331,1,CONNECT,200,HENRY  E.S.,0.378,,0.218,-22.69793,125,12,0.834,1
57,8793,1,CONNECT,200,SPERRY  N.,0.63,,-0.265,-7.82743,134,2,0.943,2
57,8124,1,CONNECT,200,RUSSELL  C.,0.533,,-0.276,-1.45309,31,0,0.954,3
57,978,1,CONNECT,200,BRANDEGEE,0.442,,-0.897,-12.40742,85,5,0.864,3
57,4409,1,CONNECT,200,HILL  E.,0.484,,-0.12,-15.15843,136,7,0.895,4
57,395,11,DELAWAR,200,BALL  L.H.,0.364,,-0.29,-14.02504,93,7,0.86,1
57,8765,43,FLORIDA,100,SPARKMAN,-0.496,,-0.485,-12.7947,60,5,0.808,1
57,2408,43,FLORIDA,100,DAVIS  R.W.,-0.42,,-0.294,-19.49813,85,9,0.795,2
57,5620,44,GEORGIA,100,LESTER  R.,-0.494,,-0.502,-17.66976,98,8,0.835,1
57,3832,44,GEORGIA,100,GRIGGS  J.,-0.543,,-0.206,-16.75094,80,10,0.811,2
57,5638,44,GEORGIA,100,LEWIS  E.B.,-0.544,,-0.128,-13.6984,93,5,0.863,3
57,44,44,GEORGIA,100,ADAMSON  W.,-0.431,,-0.362,-26.18313,105,11,0.779,4
57,5717,44,GEORGIA,100,LIVINGSTON,-0.342,,-0.128,-18.98132,101,8,0.829,5
57,485,44,GEORGIA,100,BARTLETT,-0.54,,0.01,-17.38027,121,6,0.866,6
57,5901,44,GEORGIA,100,MADDOX  J.,-0.568,,-0.127,-22.16162,121,8,0.833,7
57,4635,44,GEORGIA,100,HOWARD  W.,-0.397,,-0.233,-26.87106,117,10,0.795,8
57,9184,44,GEORGIA,100,TATE  F.C.,-0.376,,0.624,-20.45717,98,9,0.812,9
57,3214,44,GEORGIA,100,FLEMING  W.,-0.407,,-0.317,-34.22119,86,15,0.672,10
57,979,44,GEORGIA,100,BRANTLEY,-0.519,,-0.353,-14.27768,82,7,0.84,11
57,3631,63,IDAHO,340,GLENN  T.L,-0.307,,0.057,-15.13411,43,7,0.703,1
57,5959,21,ILLINOI,200,MANN  J.R.,0.893,,0.451,-48.14651,83,18,0.56,1
57,3091,21,ILLINOI,100,FEELY  J.J.,-0.348,,-0.49,-19.79676,102,10,0.824,2
57,3305,21,ILLINOI,100,FOSTER  G.,-0.247,,-0.581,-12.34745,42,6,0.745,3
57,6122,21,ILLINOI,100,MCANDREWS,-0.376,,-0.486,-12.62423,88,4,0.866,4
57,5928,21,ILLINOI,100,MAHONEY  W.,-0.336,,-0.43,-19.24886,99,8,0.823,5
57,887,21,ILLINOI,200,BOUTELL  H.,0.44,,-0.898,-11.29154,104,6,0.897,6
57,3297,21,ILLINOI,200,FOSS  G.E.,0.577,,0.093,-7.49541,92,4,0.922,7
57,4564,21,ILLINOI,200,HOPKINS  A.,0.32,,-0.606,-14.15902,65,5,0.804,8
57,4458,21,ILLINOI,200,HITT  R.R.,0.441,,0.434,-12.09783,111,5,0.897,9
57,7624,21,ILLINOI,200,PRINCE  G.,0.314,,0.466,-13.32998,66,9,0.817,10
57,7805,21,ILLINOI,200,REEVES  W.,0.44,,0.137,-10.34712,131,4,0.924,11
57,1483,21,ILLINOI,200,CANNON  J.,0.79,,0.613,-21.14916,128,11,0.848,12
57,9836,21,ILLINOI,200,WARNER  V.,0.426,,0.694,-15.72766,127,7,0.884,13
57,3730,21,ILLINOI,200,GRAFF  J.V.,0.368,,-0.027,-14.26859,147,8,0.907,14
57,6457,21,ILLINOI,100,MICKEY  J.,-0.295,,-0.233,-19.87635,112,9,0.837,15
57,8352,21,ILLINOI,100,SELBY  T.J.,-0.437,,0.834,-14.03787,83,5,0.844,16
57,1403,21,ILLINOI,100,CALDWELL,-0.285,,0.605,-17.35644,95,8,0.833,17
57,4929,21,ILLINOI,100,JETT  T.M.,-0.187,,0.003,-14.16619,45,5,0.73,18
57,2210,21,ILLINOI,100,CROWLEY  J.,-0.26,,0.171,-13.93637,70,8,0.819,19
57,10153,21,ILLINOI,100,WILLIAMS,-0.258,,0.411,-27.49789,147,11,0.829,20
57,5200,21,ILLINOI,100,KERN  F.J.,-0.368,,0.378,-26.17315,101,10,0.772,21
57,8624,21,ILLINOI,200,SMITH  G.W.,0.332,,0.463,-19.93887,127,10,0.855,22
57,4295,22,INDIANA,200,HEMENWAY,0.634,,0.232,-10.05644,119,6,0.919,1
57,6463,22,INDIANA,100,MIERS  R.W.,-0.354,,0.466,-42.11266,122,15,0.708,2
57,10465,22,INDIANA,100,ZENOR  W.T.,-0.369,,0.606,-18.13547,142,7,0.88,3
57,3827,22,INDIANA,100,GRIFFITH,-0.297,,0.23,-15.55149,67,8,0.793,4
57,4523,22,INDIANA,200,HOLLIDAY,0.387,,0.644,-10.97423,116,5,0.91,5
57,9875,22,INDIANA,200,WATSON  J.,0.59,,-0.215,-3.73002,94,1,0.961,6
57,7124,22,INDIANA,200,OVERSTREET,0.609,,-0.092,-10.43145,137,5,0.927,7
57,2192,22,INDIANA,200,CROMER  G.,0.42,,0.347,-13.99601,134,5,0.901,8
57,5432,22,INDIANA,200,LANDIS  C.,0.45,,-0.17,-8.24259,94,4,0.916,9
57,2225,22,INDIANA,200,CRUMPACKER,0.384,,0.185,-15.98342,131,7,0.885,10
57,8867,22,INDIANA,200,STEELE  G.,0.379,,-0.302,-14.42012,112,9,0.879,11
57,7977,22,INDIANA,100,ROBINSON,-0.334,,0.4,-34.24948,145,11,0.79,12
57,1023,22,INDIANA,200,BRICK  A.L.,0.551,,0.108,-14.5637,127,7,0.892,13
57,4277,31,IOWA,200,HEDGE  T,0.397,,-0.723,-15.00804,125,9,0.887,1
57,8111,31,IOWA,200,RUMPLE  J.,0.648,,0.762,-4.14869,47,1,0.916,2
57,4195,31,IOWA,200,HAUGEN  G.,0.323,,0.24,-13.71571,98,6,0.869,4
57,2094,31,IOWA,200,COUSINS  R.,0.382,,0.185,-10.05754,106,4,0.909,5
57,5391,31,IOWA,200,LACEY  J.F.,0.443,,0.38,-25.75472,149,10,0.841,6
57,4719,31,IOWA,200,HULL  J.A.,0.358,,-0.014,-12.60616,106,5,0.888,7
57,4348,31,IOWA,200,HEPBURN  W.,0.534,,0.78,-15.67065,136,7,0.891,8
57,8692,31,IOWA,200,SMITH  W.I.,0.285,,0.022,-16.60587,124,10,0.875,9
57,1992,31,IOWA,200,CONNER  J.,0.521,,0.492,-13.81242,125,5,0.895,10
57,9304,31,IOWA,200,THOMAS  L.,0.265,,0.208,-23.29736,138,8,0.845,11
57,2269,32,KANSAS,200,CURTIS  C.,0.58,,-0.121,-5.26959,80,2,0.936,1
57,907,32,KANSAS,200,BOWERSOCK,0.396,,0.491,-11.33584,110,3,0.902,2
57,4841,32,KANSAS,100,JACKSON  A.,-0.374,,0.442,-14.79464,101,6,0.864,3
57,6488,32,KANSAS,200,MILLER  J.,0.31,,0.165,-12.72349,116,6,0.896,4
57,1400,32,KANSAS,200,CALDERHEAD,0.304,,0.056,-6.55668,88,3,0.928,5
57,7798,32,KANSAS,200,REEDER  W.,0.611,,0.792,-16.69789,122,9,0.872,6
57,5754,32,KANSAS,200,LONG  C.I.,0.587,,-0.23,-13.76663,110,7,0.882,7
57,8293,32,KANSAS,200,SCOTT  C.F.,0.582,,0.05,-8.28323,106,4,0.925,99
57,9985,51,KENTUCK,100,WHEELER  C.,-0.621,,-0.512,-6.97172,38,6,0.832,1
57,109,51,KENTUCK,100,ALLEN  H.D.,-0.483,,0.119,-13.84101,117,4,0.888,2
57,6757,51,KENTUCK,200,MOSS  MCK.,0.315,,0.002,-7.10785,82,2,0.917,3
57,8609,51,KENTUCK,100,SMITH  D.H.,-0.564,,0.248,-21.39671,125,9,0.843,4
57,4826,51,KENTUCK,200,IRWIN  H.S.,0.389,,-0.306,-5.50091,106,2,0.949,5
57,3662,51,KENTUCK,100,GOOCH  D.L.,-0.406,,0.391,-15.32033,84,7,0.833,6
57,9476,51,KENTUCK,100,TRIMBLE  S.,-0.464,,0.813,-16.09586,77,6,0.811,7
57,3574,51,KENTUCK,100,GILBERT  G.,-0.419,,0.808,-8.03356,85,1,0.91,8
57,5123,51,KENTUCK,100,KEHOE  J.N.,-0.391,,0.051,-18.08397,106,6,0.843,9
57,10032,51,KENTUCK,100,WHITE  J.B.,-0.581,,0.506,-8.84451,74,3,0.887,10
57,861,51,KENTUCK,200,BOREING  V.,0.424,,0.619,-9.95241,80,6,0.883,11
57,6448,45,LOUISIA,100,MEYER  A.,-0.343,,-0.939,-9.09224,33,4,0.759,1
57,2363,45,LOUISIA,100,DAVEY  R.C.,-0.37,,-0.929,-24.40819,75,13,0.722,2
57,1092,45,LOUISIA,100,BROUSSARD,-0.424,,-0.906,-19.28654,64,10,0.74,3
57,988,45,LOUISIA,100,BREAZEALE,-0.369,,-0.234,-28.22748,117,13,0.786,4
57,7734,45,LOUISIA,100,RANSDELL,-0.394,,-0.548,-16.62324,80,7,0.812,5
57,7964,45,LOUISIA,100,ROBERTSON,-0.517,,-0.856,-16.12415,63,6,0.774,6
57,98,2,MAINE,200,ALLEN  A.L.,0.378,,-0.542,-9.96043,137,4,0.93,1
57,5705,2,MAINE,200,LITTLEFIELD,0.347,,0.416,-29.67786,107,12,0.758,2
57,1276,2,MAINE,200,BURLEIGH,0.405,,-0.422,-4.11136,115,0,0.965,3
57,7581,2,MAINE,200,POWERS  L.,0.383,,-0.214,-8.72313,85,5,0.902,4
57,4866,52,MARYLAN,200,JACKSON  W.,0.533,,0.818,-3.17084,65,1,0.952,1
57,776,52,MARYLAN,200,BLAKENEY,0.474,,0.127,-2.11386,51,0,0.959,2
57,9694,52,MARYLAN,200,WACHTER  F.,0.291,,-0.559,-10.03551,95,7,0.9,3
57,8264,52,MARYLAN,200,SCHIRM  C.,0.44,,-0.78,-5.9553,87,4,0.934,4
57,6777,52,MARYLAN,200,MUDD  S.E.,0.409,,-0.238,-12.98754,134,6,0.908,5
57,7284,52,MARYLAN,200,PEARRE  G.,0.486,,0.084,-9.92369,120,3,0.921,6
57,5510,3,MASSACH,200,LAWRENCE,0.423,,0.47,-17.22875,126,6,0.872,1
57,3599,3,MASSACH,200,GILLETT  F.,0.925,,0.282,-11.34816,88,5,0.879,2
57,9277,3,MASSACH,100,THAYER  J.,-0.109,,-0.031,-23.08977,67,12,0.708,3
57,9399,3,MASSACH,200,TIRRELL  C.,0.471,,0.041,-15.30952,115,6,0.875,4
57,5350,3,MASSACH,200,KNOX  W.S.,0.366,,0.231,-2.50073,28,1,0.915,5
57,3463,3,MASSACH,200,GARDNER  A.,0.778,,0.242,-9.2081,58,4,0.853,6
57,7952,3,MASSACH,200,ROBERTS  E.,0.302,,-0.372,-20.61105,114,10,0.835,7
57,6130,3,MASSACH,200,MCCALL  S.,0.183,,-0.513,-30.49299,92,15,0.718,8
57,2006,3,MASSACH,100,CONRY  J.A.,-0.278,,-0.177,-13.3785,43,6,0.733,9
57,6841,3,MASSACH,100,NAPHEN  H.,-0.279,,-0.343,-10.16677,40,3,0.776,10
57,7582,3,MASSACH,200,POWERS  S.,0.324,,-0.046,-12.35646,106,8,0.89,11
57,5800,3,MASSACH,200,LOVERING,0.405,,-0.044,-12.31887,107,6,0.891,12
57,3794,3,MASSACH,200,GREENE  W.,0.37,,0.074,-12.64678,131,2,0.908,13
57,2070,23,MICHIGA,200,CORLISS  J.,0.479,,0.878,-17.56306,78,6,0.798,1
57,8630,23,MICHIGA,200,SMITH  H.C.,0.351,,0.688,-17.90647,102,7,0.839,2
57,3472,23,MICHIGA,200,GARDNER  W.,0.523,,0.822,-12.89998,133,5,0.908,3
57,3989,23,MICHIGA,200,HAMILTON,0.438,,0.563,-11.96884,143,8,0.92,4
57,8698,23,MICHIGA,200,SMITH  W.A.,0.405,,0.65,-7.00552,74,2,0.91,5
57,8683,23,MICHIGA,200,SMITH  S.W.,0.384,,0.728,-11.95211,118,5,0.904,6
57,9908,23,MICHIGA,200,WEEKS  E.,0.471,,0.882,-9.75912,91,4,0.898,7
57,3275,23,MICHIGA,200,FORDNEY  J.,0.412,,0.61,-9.08984,103,4,0.916,8
57,734,23,MICHIGA,200,BISHOP  R.,0.452,,0.892,-11.9148,126,5,0.91,9
57,215,23,MICHIGA,200,APLIN  H.H.,0.398,,0.878,-15.86022,116,7,0.872,10
57,2344,23,MICHIGA,200,DARRAGH  A.,0.499,,0.867,-13.28851,124,7,0.898,11
57,8431,23,MICHIGA,200,SHELDEN  C.,0.48,,0.536,-8.35878,72,5,0.89,12
57,9194,33,MINNESO,200,TAWNEY  J.,0.511,W,0.715,-14.87165,135,5,0.896,1
57,6145,33,MINNESO,200,MCCLEARY,0.36,,0.644,-12.18129,118,5,0.902,2
57,4272,33,MINNESO,200,HEATWOLE,0.262,,-0.207,-12.17943,58,6,0.811,3
57,8908,33,MINNESO,200,STEVENS  F.,0.376,,0.685,-13.06152,119,4,0.896,4
57,3218,33,MINNESO,200,FLETCHER,0.54,,0.565,-12.62727,125,7,0.904,5
57,6713,33,MINNESO,200,MORRIS  P.,0.48,,0.745,-7.94987,112,1,0.931,6
57,2839,33,MINNESO,200,EDDY  F.,0.33,,0.023,-10.2091,97,3,0.9,7
57,1473,46,MISSISS,100,CANDLER  E.,-0.515,,0.193,-18.69694,148,4,0.881,1
57,8794,46,MISSISS,100,SPIGHT  T.,-0.504,,0.265,-15.63297,89,6,0.839,2
57,4339,46,MISSISS,100,HENRY  P.,-0.702,,0.281,-10.31983,44,6,0.791,3
57,3330,46,MISSISS,100,FOX  A.F.,-0.514,,0.166,-12.87678,66,3,0.823,4
57,10165,46,MISSISS,100,WILLIAMS,-0.456,,0.05,-28.97007,127,11,0.796,5
57,6321,46,MISSISS,100,MCLAIN  F.,-0.554,,-0.084,-10.92121,79,4,0.871,6
57,4553,46,MISSISS,100,HOOKER  C.,-0.477,,-0.009,-20.26409,93,7,0.804,7
57,5727,34,MISSOUR,100,LLOYD  J.T.,-0.379,W,0.692,-21.09742,145,9,0.865,1
57,8103,34,MISSOUR,100,RUCKER  W.,-0.483,,0.675,-17.02621,128,5,0.875,2
57,2683,34,MISSOUR,100,DOUGHERTY,-0.361,,0.538,-15.56772,102,4,0.858,3
57,1879,34,MISSOUR,100,COCHRAN,-0.294,,0.94,-15.90143,87,6,0.833,4
57,2106,34,MISSOUR,100,COWHERD  W.,-0.411,,0.031,-30.49516,139,10,0.803,5
57,2453,34,MISSOUR,100,DEARMOND,-0.437,,0.89,-26.35854,140,11,0.828,6
57,2039,34,MISSOUR,100,COONEY  J.,-0.345,,0.939,-12.6437,59,6,0.807,7
57,8390,34,MISSOUR,100,SHACKLEFORD,-0.576,,0.531,-19.93382,101,9,0.821,8
57,1769,34,MISSOUR,100,CLARK  C.,-0.413,,0.532,-12.67366,108,3,0.889,9
57,482,34,MISSOUR,200,BARTHOLDT,0.49,,-0.139,-14.32105,118,4,0.886,10
57,5079,34,MISSOUR,200,JOY  C.F.,0.416,,-0.211,-10.28599,75,4,0.872,11
57,9714,34,MISSOUR,200,WAGONER,0.336,,-0.064,-0.25349,48,0,0.995,12
57,1339,34,MISSOUR,100,BUTLER  J.,-0.103,,0.061,-17.95171,35,12,0.599,12
57,7939,34,MISSOUR,100,ROBB  E.,-0.398,,0.612,-15.89575,115,6,0.871,13
57,9608,34,MISSOUR,100,VANDIVER,-0.444,,0.786,-18.52319,102,8,0.834,14
57,657,34,MISSOUR,100,BENTON  M.,-0.477,,0.401,-8.81884,79,4,0.894,15
57,2860,64,MONTANA,340,EDWARDS  C.,-0.321,,0.131,-7.55651,40,3,0.828,1
57,1275,35,NEBRASK,200,BURKETT  E.,0.362,,0.929,-27.3407,119,14,0.795,1
57,6416,35,NEBRASK,200,MERCER  D.,0.437,,0.29,-9.7122,111,5,0.916,2
57,7984,35,NEBRASK,100,ROBINSON,-0.33,,0.691,-9.87186,52,4,0.827,3
57,8850,35,NEBRASK,340,STARK  W.L.,-0.373,,0.341,-30.16929,143,13,0.81,4
57,8395,35,NEBRASK,100,SHALLENBERG,-0.301,,0.498,-16.03671,93,6,0.842,5
57,6884,35,NEBRASK,340,NEVILLE  W.,-0.307,,0.952,-20.37601,64,9,0.727,6
57,6897,65,NEVADA,100,NEWLANDS,-0.397,,-0.185,-16.49567,48,8,0.709,1
57,9078,4,NEW HAM,200,SULLOWAY,0.458,,-0.798,-5.82176,127,0,0.955,1
57,2260,4,NEW HAM,200,CURRIER  F.,0.513,,-0.161,-14.17081,138,6,0.902,2
57,5786,12,NEW JER,200,LOUDENSLAGE,0.354,,-0.924,-7.34091,97,4,0.927,1
57,3468,12,NEW JER,200,GARDNER  J.,0.518,,-0.249,-11.06991,116,4,0.909,2
57,4643,12,NEW JER,200,HOWELL  B.,0.559,,-0.031,-6.82752,130,1,0.949,3
57,3202,12,NEW JER,100,FLANAGAN,-0.373,,-0.733,-8.8891,59,3,0.86,4
57,8937,12,NEW JER,200,STEWART  J.,0.555,,0.504,-10.76057,71,3,0.859,5
57,7203,12,NEW JER,200,PARKER  P.,0.588,,0.094,-14.67902,118,7,0.883,6
57,6212,12,NEW JER,100,MCDERMOTT,-0.277,,-0.816,-9.25762,40,6,0.793,7
57,3322,12,NEW JER,200,FOWLER  C.,0.444,,-0.896,-7.15,88,3,0.922,8
57,8995,13,NEW YOR,200,STORM  F.,0.386,,-0.296,-7.55706,84,5,0.914,1
57,3183,13,NEW YOR,100,FITZGERALD,-0.416,,-0.909,-43.72786,124,20,0.703,2
57,1045,13,NEW YOR,200,BRISTOW  H.,0.495,,-0.112,-6.1962,71,3,0.916,3
57,4022,13,NEW YOR,200,HANBURY  H.,0.227,,-0.78,-11.206,82,6,0.872,4
57,10220,13,NEW YOR,100,WILSON  F.,-0.271,,-0.963,-5.21211,41,2,0.881,5
57,5676,13,NEW YOR,100,LINDSAY  G.,-0.269,,-0.584,-20.59744,86,11,0.787,6
57,5618,13,NEW YOR,200,LESSLER  M.,0.253,,-0.654,-38.13113,118,15,0.724,7
57,2169,13,NEW YOR,100,CREAMER  T.,-0.273,,-0.165,-21.43006,46,9,0.628,8
57,3651,13,NEW YOR,100,GOLDFOGLE,-0.378,,-0.829,-16.41807,84,10,0.822,9
57,9103,13,NEW YOR,100,SWANN  E.,-0.37,,-0.929,-4.77115,35,2,0.873,10
