"cong","icpsr","statecode","district","state","name","ideo","x2","role","leader","party","cong_ideo_mean","party_del","last_cong_ideo_mean","ideo_dif","last_ideo"
69,4126,46,0,"MISSISS","HARRISON",-0.253,-0.644,"","N","D",-0.187785714285714,0.016609634551495,-0.204395348837209,0.0652142857142857,-0.33
69,7786,34,0,"MISSOUR","REED  J.A.",-0.577,-0.817,"","N","D",-0.187785714285714,0.016609634551495,-0.204395348837209,0.389214285714286,-0.196
69,4207,34,0,"MISSOUR","HAWES  H.B.",-0.026,-0.37,"","N","D",-0.187785714285714,0.016609634551495,-0.204395348837209,-0.161785714285714,NA
69,9984,64,0,"MONTANA","WHEELER  B.",-0.025,0.779,"","N","D",-0.187785714285714,0.016609634551495,-0.204395348837209,-0.162785714285714,-0.121
69,9788,64,0,"MONTANA","WALSH  T.J.",-0.036,0.101,"","N","D",-0.187785714285714,0.016609634551495,-0.204395348837209,-0.151785714285714,-0.078
69,7473,65,0,"NEVADA","PITTMAN  K.",-0.165,-0.419,"","N","D",-0.187785714285714,0.016609634551495,-0.204395348837209,-0.0227857142857143,-0.256
69,2863,12,0,"NEW JER","EDWARDS  E.",-0.16,-0.987,"","N","D",-0.187785714285714,0.016609634551495,-0.204395348837209,-0.0277857142857143,-0.055
69,982,66,0,"NEW MEX","BRATTON  S.",-0.155,-0.247,"","N","D",-0.187785714285714,0.016609634551495,-0.204395348837209,-0.0327857142857143,NA
69,5023,66,0,"NEW MEX","JONES  A.A.",0.026,-0.065,"","N","D",-0.187785714285714,0.016609634551495,-0.204395348837209,-0.213785714285714,-0.141
69,2062,13,0,"NEW YOR","COPELAND",-0.005,-0.077,"","N","D",-0.187785714285714,0.016609634551495,-0.204395348837209,-0.182785714285714,-0.032
69,7120,47,0,"NORTH C","OVERMAN  L.",-0.291,-0.704,"","N","D",-0.187785714285714,0.016609634551495,-0.204395348837209,0.103214285714286,-0.33
69,8514,47,0,"NORTH C","SIMMONS  F.",-0.185,-0.497,"","N","D",-0.187785714285714,0.016609634551495,-0.204395348837209,-0.00278571428571428,-0.292
69,3544,5,0,"RHODE I","GERRY  P.G.",-0.197,-0.98,"W","Y","D",-0.187785714285714,0.016609634551495,-0.204395348837209,0.00921428571428573,-0.061
69,791,48,0,"SOUTH C","BLEASE  C.",-0.647,-0.763,"","N","D",-0.187785714285714,0.016609634551495,-0.204395348837209,0.459214285714286,NA
69,8613,48,0,"SOUTH C","SMITH  E.D.",-0.326,-0.591,"","N","D",-0.187785714285714,0.016609634551495,-0.204395348837209,0.138214285714286,-0.426
69,9548,54,0,"TENNESS","TYSON  L.D.",-0.181,-0.433,"","N","D",-0.187785714285714,0.016609634551495,-0.204395348837209,-0.00678571428571428,NA
69,6293,54,0,"TENNESS","MCKELLAR",-0.307,-0.407,"","N","D",-0.187785714285714,0.016609634551495,-0.204395348837209,0.119214285714286,-0.211
69,6109,49,0,"TEXAS","MAYFIELD",-0.23,-0.32,"","N","D",-0.187785714285714,0.016609634551495,-0.204395348837209,0.0422142857142857,-0.316
69,8446,49,0,"TEXAS","SHEPPARD",-0.221,-0.254,"","N","D",-0.187785714285714,0.016609634551495,-0.204395348837209,0.0332142857142857,-0.348
69,5274,67,0,"UTAH","KING  W.H.",-0.376,-0.927,"","N","D",-0.187785714285714,0.016609634551495,-0.204395348837209,0.188214285714286,-0.099
69,3625,40,0,"VIRGINI","GLASS  C.",-0.035,-0.575,"","N","D",-0.187785714285714,0.016609634551495,-0.204395348837209,-0.152785714285714,-0.144
69,9106,40,0,"VIRGINI","SWANSON  C.",-0.145,-0.581,"","N","D",-0.187785714285714,0.016609634551495,-0.204395348837209,-0.0427857142857143,-0.262
69,2595,73,0,"WASHING","DILL  C.C.",-0.005,0.348,"","N","D",-0.187785714285714,0.016609634551495,-0.204395348837209,-0.182785714285714,0.031
69,6856,56,0,"WEST VI","NEELY  M.M.",-0.233,-0.174,"","N","D",-0.187785714285714,0.016609634551495,-0.204395348837209,0.0452142857142857,-0.154
