cong,icpsr,statecode,district,state,party,name,ideo,x2,loglike,nvotes,classerrs,gmp,role,power,leader
108,14908,53,0,OKLAHOM,200,NICKLES  DO,0.654,-0.624,-43.93737,516,18,0.918,,,
108,49705,72,0,OREGON,200,SMITH  GORD,0.182,-0.338,-72.46949,497,28,0.864,,,
108,14871,72,0,OREGON,100,WYDEN,-0.317,-0.173,-86.08981,519,37,0.847,,,
108,29141,14,0,PENNSYL,200,SANTORUM,0.417,-0.67,-64.2421,512,31,0.882,,,
108,14910,14,0,PENNSYL,200,SPECTER,0.075,-0.375,-143.26262,501,76,0.751,,,
108,49905,5,0,RHODE I,200,CHAFEE,-0.022,-0.939,-171.53252,516,99,0.717,,,
108,29142,5,0,RHODE I,100,REED,-0.446,-0.152,-54.05187,516,19,0.901,,,
108,11204,48,0,SOUTH C,100,HOLLINGS,-0.391,0.726,-147.28435,484,71,0.738,,,
108,29566,48,0,SOUTH C,200,GRAHAM,0.342,-0.42,-86.96719,510,41,0.843,,,
108,14617,37,0,SOUTH D,100,DASCHLE,-0.353,0.601,-67.16886,517,25,0.878,L,,
108,15425,37,0,SOUTH D,100,JOHNSON,-0.344,0.611,-67.72015,484,24,0.869,,,
108,49502,54,0,TENNESS,200,FRIST,0.329,-0.301,-62.0945,519,20,0.887,L,,
108,40304,54,0,TENNESS,200,ALEXANDER,0.336,-0.346,-54.21148,511,24,0.899,,,
108,40305,49,0,TEXAS,200,CORNYN,0.542,-0.041,-46.95711,512,18,0.912,,,
108,49306,49,0,TEXAS,200,HUTCHISON,0.24,-0.349,-124.05726,512,50,0.785,,,
108,49307,67,0,UTAH,200,BENNETT,0.373,-0.043,-45.78062,507,20,0.914,,,
108,14503,67,0,UTAH,200,HATCH,0.477,0.221,-38.31076,519,15,0.929,,,
108,94240,6,0,VERMONT,328,JEFFORDS,-0.277,-0.482,-155.27299,510,71,0.738,,,
108,14307,6,0,VERMONT,100,LEAHY,-0.389,0.074,-71.31093,508,37,0.869,,,
108,29148,40,0,VIRGINI,200,ALLEN,0.41,-0.083,-63.59074,518,26,0.884,,,
108,14712,40,0,VIRGINI,200,WARNER,0.207,-0.555,-84.53581,516,36,0.849,,,
108,39310,73,0,WASHING,100,CANTWELL,-0.338,-0.188,-81.63187,517,37,0.854,,,
108,49308,73,0,WASHING,100,MURRAY,-0.338,-0.072,-68.91885,513,33,0.874,,,
108,1366,56,0,WEST VI,100,BYRD  ROBER,-0.491,0.871,-110.74028,504,54,0.803,,,
108,14922,56,0,WEST VI,100,ROCKEFELLER,-0.388,0.426,-81.19522,518,41,0.855,,,
108,49309,25,0,WISCONS,100,FEINGOLD,-0.379,-0.633,-129.21077,519,60,0.78,,,
108,15703,25,0,WISCONS,100,KOHL,-0.321,0.022,-84.94922,512,43,0.847,,,
108,49706,68,0,WYOMING,200,ENZI,0.694,0.004,-48.07986,516,21,0.911,,,
108,15633,68,0,WYOMING,200,THOMAS,0.672,-0.202,-35.20975,513,18,0.934,,,
109,99910,99,0,USA,200,BUSH,0.51,-0.86,-16.77276,81,6,0.813,,,
109,49700,41,0,ALABAMA,200,SESSIONS,0.759,-0.018,-73.4879,518,30,0.868,,,
109,94659,41,0,ALABAMA,200,SHELBY,0.562,0.404,-85.16542,512,36,0.847,,,
109,40300,81,0,ALASKA,200,MURKOWSKI,0.273,-0.398,-84.04556,509,32,0.848,,,
109,12109,81,0,ALASKA,200,STEVENS,0.28,-0.475,-102.62406,512,40,0.818,,,
109,15429,61,0,ARIZONA,200,KYL,0.555,-0.632,-99.30518,519,46,0.826,,,
109,15039,61,0,ARIZONA,200,MCCAIN,0.252,-0.968,-134.67972,485,68,0.758,,,
109,40301,42,0,ARKANSA,100,PRYOR,-0.242,0.598,-115.47623,519,49,0.801,,,
109,29305,42,0,ARKANSA,100,LINCOLN,-0.254,0.393,-105.77837,517,45,0.815,,,
109,15011,71,0,CALIFOR,100,BOXER,-0.53,0.13,-57.04239,497,29,0.892,,,
109,49300,71,0,CALIFOR,100,FEINSTEIN,-0.322,-0.039,-97.31998,512,45,0.827,,,
109,29108,62,0,COLORAD,200,ALLARD,0.641,-0.225,-81.70433,518,38,0.854,,,
109,40500,62,0,COLORAD,100,SALAZAR,-0.278,0.303,-111.13978,509,50,0.804,,,
109,14213,1,0,CONNECT,100,DODD,-0.367,-0.158,-90.90466,497,49,0.833,,,
109,15704,1,0,CONNECT,100,LIEBERMAN,-0.275,-0.258,-107.79514,486,51,0.801,,,
109,14101,11,0,DELAWAR,100,BIDEN,-0.262,-0.143,-96.59238,482,40,0.818,,,
109,15015,11,0,DELAWAR,100,CARPER,-0.183,-0.149,-149.66367,518,77,0.749,,,
109,40501,43,0,FLORIDA,200,MARTINEZ,0.318,-0.543,-113.17313,511,56,0.801,,,
109,14651,43,0,FLORIDA,100,NELSON,-0.232,0.18,-169.85573,518,79,0.72,,,
109,29512,44,0,GEORGIA,200,CHAMBLISS,0.574,0.073,-68.54385,508,32,0.874,,,
109,29909,44,0,GEORGIA,200,ISAKSON,0.575,-0.028,-68.27944,513,33,0.875,,,
109,14400,82,0,HAWAII,100,AKAKA,-0.435,0.243,-86.28729,512,36,0.845,,,
109,4812,82,0,HAWAII,100,INOUYE,-0.323,0.161,-120.52599,466,46,0.772,,,
109,14809,63,0,IDAHO,200,CRAIG,0.414,-0.376,-100.19354,516,46,0.824,,,
109,29345,63,0,IDAHO,200,CRAPO,0.531,0.034,-80.44612,518,30,0.856,,,
109,15021,21,0,ILLINOI,100,DURBIN,-0.454,-0.021,-58.74262,514,25,0.892,W,,
109,40502,21,0,ILLINOI,100,OBAMA,-0.366,-0.122,-74.53361,514,35,0.865,,,
109,49901,22,0,INDIANA,100,BAYH,-0.321,0.175,-120.6107,515,58,0.791,,,
109,14506,22,0,INDIANA,200,LUGAR,0.208,-0.598,-127.42078,515,53,0.781,,,
109,14226,31,0,IOWA,200,GRASSLEY,0.433,-0.16,-92.80661,520,43,0.837,,,
109,14230,31,0,IOWA,100,HARKIN,-0.502,0.313,-80.02993,516,34,0.856,,,
109,29523,32,0,KANSAS,200,BROWNBACK,0.374,-0.679,-101.08515,511,46,0.821,,,
109,14852,32,0,KANSAS,200,ROBERTS,0.458,0.093,-71.07808,512,33,0.87,,,
109,15406,51,0,KENTUCK,200,BUNNING,0.673,-0.01,-71.27406,507,25,0.869,,,
109,14921,51,0,KENTUCK,200,MCCONNELL,0.482,-0.385,-68.01018,519,22,0.877,W,,
109,29918,45,0,LOUISIA,200,VITTER,0.768,0.549,-92.79341,507,44,0.833,,,
109,49702,45,0,LOUISIA,100,LANDRIEU,-0.235,0.576,-166.86436,508,82,0.72,,,
109,49703,2,0,MAINE,200,COLLINS,0.057,-0.55,-158.74141,520,72,0.737,,,
109,14661,2,0,MAINE,200,SNOWE,0.013,-0.587,-166.17773,513,74,0.723,,,
109,14440,52,0,MARYLAN,100,MIKULSKI,-0.403,0.135,-58.80393,496,21,0.888,,,
109,13039,52,0,MARYLAN,100,SARBANES,-0.405,-0.135,-60.06537,518,29,0.891,,,
109,10808,3,0,MASSACH,100,KENNEDY  ED,-0.467,-0.129,-51.13012,508,18,0.904,,,
109,14920,3,0,MASSACH,100,KERRY  JOHN,-0.391,-0.168,-71.73343,504,34,0.867,,,
109,29732,23,0,MICHIGA,100,STABENOW,-0.363,0.397,-94.7635,515,37,0.832,,,
109,14709,23,0,MICHIGA,100,LEVIN  CARL,-0.408,0.105,-75.37016,518,32,0.865,,,
109,40101,33,0,MINNESO,100,DAYTON,-0.467,0.494,-79.12241,493,33,0.852,,,
109,40302,33,0,MINNESO,200,COLEMAN,0.149,-0.208,-122.10826,496,55,0.782,,,
109,14009,46,0,MISSISS,200,COCHRAN,0.383,-0.246,-84.78219,514,40,0.848,,,
109,14031,46,0,MISSISS,200,LOTT,0.484,-0.063,-76.92388,480,36,0.852,,,
109,29369,34,0,MISSOUR,200,TALENT,0.343,0.465,-120.92322,520,51,0.793,,,
109,15501,34,0,MISSOUR,200,BOND,0.435,-0.176,-102.74213,519,50,0.82,,,
109,14203,64,0,MONTANA,100,BAUCUS,-0.231,0.528,-157.6628,509,72,0.734,,,
109,15701,64,0,MONTANA,200,BURNS,0.442,0.216,-95.56279,508,47,0.829,,,
109,49704,35,0,NEBRASK,200,HAGEL,0.34,-0.718,-103.43466,513,45,0.817,,,
109,40103,35,0,NEBRASK,100,NELSON  BEN,0.012,0.751,-139.0435,518,68,0.765,,,
109,29537,65,0,NEVADA,200,ENSIGN,0.541,-0.592,-132.0341,513,55,0.773,,,
109,15054,65,0,NEVADA,100,REID,-0.362,0.367,-91.82181,519,43,0.838,L,,
109,14826,4,0,NEW HAM,200,GREGG,0.42,-0.907,-124.63947,513,61,0.784,,,
109,29740,4,0,NEW HAM,200,SUNUNU,0.424,-0.906,-146.32988,506,72,0.749,,,
109,40104,12,0,NEW JER,100,CORZINE,-0.459,-0.38,-20.22374,191,9,0.9,,,
109,29373,12,0,NEW JER,100,MENENDEZ,-0.378,-0.259,-39.75867,213,15,0.83,,,
109,14914,12,0,NEW JER,100,LAUTENBERG,-0.43,-0.236,-61.77823,514,27,0.887,,,
109,14912,66,0,NEW MEX,100,BINGAMAN,-0.302,0.191,-140.6183,507,59,0.758,,,
109,14103,66,0,NEW MEX,200,DOMENICI,0.287,-0.322,-93.34495,496,38,0.828,,,
109,40105,13,0,NEW YOR,100,CLINTON,-0.364,-0.006,-76.31026,508,40,0.861,,,
109,14858,13,0,NEW YOR,100,SCHUMER,-0.338,-0.098,-94.99044,516,45,0.832,,,
109,29548,47,0,NORTH C,200,BURR,0.552,-0.334,-104.91912,514,47,0.815,,,
109,40303,47,0,NORTH C,200,DOLE,0.461,0.025,-84.77429,515,39,0.848,,,
109,15502,36,0,NORTH D,100,CONRAD,-0.285,0.889,-163.61568,503,67,0.722,,,
109,14812,36,0,NORTH D,100,DORGAN,-0.355,0.935,-112.84886,509,48,0.801,,,
109,15020,24,0,OHIO,200,DEWINE,0.079,-0.484,-179.8343,519,80,0.707,,,
109,49903,24,0,OHIO,200,VOINOVICH,0.203,-0.749,-183.00748,516,81,0.701,,,
109,15424,53,0,OKLAHOM,200,INHOFE,0.915,0.333,-87.90137,513,44,0.843,,,
109,29555,53,0,OKLAHOM,200,COBURN,0.877,-0.48,-126.62582,515,55,0.782,,,
109,49705,72,0,OREGON,200,SMITH  GORD,0.189,-0.356,-135.91615,515,64,0.768,,,
109,14871,72,0,OREGON,100,WYDEN,-0.365,-0.222,-100.49695,519,51,0.824,,,
109,29141,14,0,PENNSYL,200,SANTORUM,0.367,-0.185,-106.1653,501,46,0.809,,,
109,14910,14,0,PENNSYL,200,SPECTER,0.065,-0.508,-179.5489,507,90,0.702,,,
109,49905,5,0,RHODE I,200,CHAFEE,-0.064,-0.826,-154.29463,509,73,0.739,,,
109,29142,5,0,RHODE I,100,REED,-0.411,-0.108,-66.60326,519,32,0.88,,,
109,29936,48,0,SOUTH C,200,DEMINT,0.7,-0.393,-70.81817,515,25,0.872,,,
109,29566,48,0,SOUTH C,200,GRAHAM,0.343,-0.747,-126.03503,501,55,0.778,,,
109,29754,37,0,SOUTH D,200,THUNE,0.421,0.131,-96.1195,507,42,0.827,,,
109,15425,37,0,SOUTH D,100,JOHNSON,-0.255,0.501,-127.061,515,58,0.781,,,
109,49502,54,0,TENNESS,200,FRIST,0.411,-0.453,-103.64204,519,30,0.819,L,,
109,40304,54,0,TENNESS,200,ALEXANDER,0.371,-0.451,-94.02394,512,42,0.832,,,
109,40305,49,0,TEXAS,200,CORNYN,0.613,-0.081,-93.5308,515,37,0.834,,,
109,49306,49,0,TEXAS,200,HUTCHISON,0.34,-0.116,-108.54741,519,47,0.811,,,
109,49307,67,0,UTAH,200,BENNETT,0.358,-0.238,-84.22102,513,36,0.849,,,
109,14503,67,0,UTAH,200,HATCH,0.409,-0.042,-69.53027,506,30,0.872,,,
109,94240,6,0,VERMONT,328,JEFFORDS,-0.329,-0.458,-117.07858,494,57,0.789,,,
109,14307,6,0,VERMONT,100,LEAHY,-0.425,0.06,-78.22649,518,41,0.86,,,
109,29148,40,0,VIRGINI,200,ALLEN,0.473,-0.062,-100.97308,519,43,0.823,,,
109,14712,40,0,VIRGINI,200,WARNER,0.213,-0.457,-123.01888,513,54,0.787,,,
109,39310,73,0,WASHING,100,CANTWELL,-0.306,-0.202,-99.26835,513,49,0.824,,,
109,49308,73,0,WASHING,100,MURRAY,-0.364,-0.07,-86.6309,516,40,0.845,,,
109,1366,56,0,WEST VI,100,BYRD  ROBER,-0.308,0.951,-156.42375,506,67,0.734,,,
109,14922,56,0,WEST VI,100,ROCKEFELLER,-0.328,0.349,-75.08426,416,37,0.835,,,
109,49309,25,0,WISCONS,100,FEINGOLD,-0.449,-0.894,-135.8726,512,60,0.767,,,
109,15703,25,0,WISCONS,100,KOHL,-0.259,-0.08,-104.44116,517,41,0.817,,,
109,49706,68,0,WYOMING,200,ENZI,0.648,-0.088,-75.15183,495,29,0.859,,,
109,15633,68,0,WYOMING,200,THOMAS,0.632,-0.128,-89.207,500,36,0.837,,,
110,99910,99,0,USA,200,BUSH,0.422,-0.907,-30.48574,121,12,0.777,,,
110,49700,41,0,ALABAMA,200,SESSIONS,0.589,-0.072,-129.72545,540,59,0.786,,,
110,94659,41,0,ALABAMA,200,SHELBY,0.601,0.322,-153.58771,547,59,0.755,,,
110,40300,81,0,ALASKA,200,MURKOWSKI,0.215,-0.431,-142.4503,541,65,0.769,,,
110,12109,81,0,ALASKA,200,STEVENS,0.225,-0.335,-137.83472,528,60,0.77,,,
110,15429,61,0,ARIZONA,200,KYL,0.543,-0.771,-124.69394,541,54,0.794,W,,
110,15039,61,0,ARIZONA,200,MCCAIN,0.371,-0.861,-38.19941,199,16,0.825,,,
110,40301,42,0,ARKANSA,100,PRYOR,-0.187,0.6,-93.9097,549,36,0.843,,,
110,29305,42,0,ARKANSA,100,LINCOLN,-0.206,0.38,-91.40051,534,40,0.843,,,
110,15011,71,0,CALIFOR,100,BOXER,-0.497,0.032,-39.2469,517,14,0.927,,,
110,49300,71,0,CALIFOR,100,FEINSTEIN,-0.288,-0.297,-61.54306,536,23,0.892,,,
110,29108,62,0,COLORAD,200,ALLARD,0.632,-0.218,-94.07452,531,43,0.838,,,
110,40500,62,0,COLORAD,100,SALAZAR,-0.238,0.198,-71.77227,550,30,0.878,,,
110,14213,1,0,CONNECT,100,DODD,-0.435,-0.41,-45.04299,417,18,0.898,,,
110,15704,1,0,CONNECT,100,LIEBERMAN,-0.164,-0.574,-115.412,533,51,0.805,,,
110,14101,11,0,DELAWAR,100,BIDEN,-0.396,0.015,-30.61088,383,15,0.923,,,
110,15015,11,0,DELAWAR,100,CARPER,-0.202,-0.204,-105.96935,544,42,0.823,,,
110,40501,43,0,FLORIDA,200,MARTINEZ,0.309,-0.618,-171.41301,543,81,0.729,,,
110,14651,43,0,FLORIDA,100,NELSON,-0.267,0.121,-83.95612,541,39,0.856,,,
110,29512,44,0,GEORGIA,200,CHAMBLISS,0.534,-0.106,-111.80956,541,49,0.813,,,
110,29909,44,0,GEORGIA,200,ISAKSON,0.513,-0.09,-95.35906,539,40,0.838,,,
110,14400,82,0,HAWAII,100,AKAKA,-0.39,0.195,-55.72366,549,21,0.903,,,
110,4812,82,0,HAWAII,100,INOUYE,-0.277,0.123,-67.06027,507,28,0.876,,,
110,14809,63,0,IDAHO,200,CRAIG,0.441,-0.378,-134.49551,519,72,0.772,,,
110,29345,63,0,IDAHO,200,CRAPO,0.589,0.132,-115.02377,533,57,0.806,,,
110,15021,21,0,ILLINOI,100,DURBIN,-0.423,-0.106,-34.75267,548,14,0.939,W,,
110,40502,21,0,ILLINOI,100,OBAMA,-0.389,-0.252,-29.43355,303,10,0.907,,,
110,49901,22,0,INDIANA,100,BAYH,-0.097,0.201,-195.25378,538,91,0.696,,,
110,14506,22,0,INDIANA,200,LUGAR,0.194,-0.733,-161.34988,546,69,0.744,,,
110,14226,31,0,IOWA,200,GRASSLEY,0.364,-0.234,-195.45253,551,97,0.701,,,
110,14230,31,0,IOWA,100,HARKIN,-0.48,0.13,-55.05109,536,25,0.902,,,
110,29523,32,0,KANSAS,200,BROWNBACK,0.436,-0.415,-127.19655,431,52,0.744,,,
110,14852,32,0,KANSAS,200,ROBERTS,0.454,0.245,-110.2748,539,47,0.815,,,
110,15406,51,0,KENTUCK,200,BUNNING,0.685,0.047,-114.9284,534,53,0.806,,,
110,14921,51,0,KENTUCK,200,MCCONNELL,0.473,-0.274,-103.30369,550,41,0.829,L,,
110,29918,45,0,LOUISIA,200,VITTER,0.779,0.445,-99.13529,532,52,0.83,,,
110,49702,45,0,LOUISIA,100,LANDRIEU,-0.173,0.767,-133.3987,537,60,0.78,,,
110,49703,2,0,MAINE,200,COLLINS,0.055,-0.555,-176.95934,551,83,0.725,,,
110,14661,2,0,MAINE,200,SNOWE,0.024,-0.434,-159.80396,550,71,0.748,,,
110,14440,52,0,MARYLAN,100,MIKULSKI,-0.281,0.043,-55.79066,542,24,0.902,,,
110,15408,52,0,MARYLAN,100,CARDIN,-0.384,-0.067,-43.13795,548,16,0.924,,,
110,10808,3,0,MASSACH,100,KENNEDY  ED,-0.385,-0.413,-55.93408,443,20,0.881,,,
110,14920,3,0,MASSACH,100,KERRY  JOHN,-0.414,-0.315,-46.36873,530,17,0.916,,,
110,29732,23,0,MICHIGA,100,STABENOW,-0.394,0.537,-64.52776,546,28,0.889,,,
110,14709,23,0,MICHIGA,100,LEVIN  CARL,-0.357,0.155,-60.42324,546,26,0.895,,,
110,40700,33,0,MINNESO,100,KLOBUCHAR,-0.351,0.19,-74.82032,544,35,0.872,,,
110,40302,33,0,MINNESO,200,COLEMAN,0.182,-0.055,-129.64662,531,59,0.783,,,
110,14009,46,0,MISSISS,200,COCHRAN,0.385,-0.222,-157.76695,543,78,0.748,,,
110,14031,46,0,MISSISS,200,LOTT,0.478,-0.296,-85.09109,338,42,0.777,W,,
110,29534,46,0,MISSISS,200,WICKER,0.585,0.449,-29.38779,178,12,0.848,,,
110,40701,34,0,MISSOUR,100,MCCASKILL,-0.29,0.957,-169.26482,538,70,0.73,,,
110,15501,34,0,MISSOUR,200,BOND,0.375,-0.271,-166.99602,526,74,0.728,,,
110,14203,64,0,MONTANA,100,BAUCUS,-0.266,0.811,-80.32117,549,27,0.864,,,
110,40702,64,0,MONTANA,100,TESTER,-0.319,0.892,-90.47456,544,38,0.847,,,
110,49704,35,0,NEBRASK,200,HAGEL,0.216,-0.964,-224.32439,509,105,0.644,,,
110,40103,35,0,NEBRASK,100,NELSON  BEN,-0.094,0.758,-114.34216,543,49,0.81,,,
110,29537,65,0,NEVADA,200,ENSIGN,0.558,-0.583,-88.35593,528,33,0.846,,,
110,15054,65,0,NEVADA,100,REID,-0.437,0.793,-140.54921,548,49,0.774,L,,
110,14826,4,0,NEW HAM,200,GREGG,0.365,-0.931,-151.13509,535,77,0.754,,,
110,29740,4,0,NEW HAM,200,SUNUNU,0.305,-0.755,-183.87218,542,80,0.712,,,
110,29373,12,0,NEW JER,100,MENENDEZ,-0.449,-0.315,-40.00964,544,15,0.929,,,
110,14914,12,0,NEW JER,100,LAUTENBERG,-0.44,-0.224,-39.30439,541,15,0.93,,,
110,14912,66,0,NEW MEX,100,BINGAMAN,-0.383,0.3,-57.89767,544,24,0.899,,,
110,14103,66,0,NEW MEX,200,DOMENICI,0.25,-0.467,-143.9218,520,69,0.758,,,
110,40105,13,0,NEW YOR,100,CLINTON,-0.417,-0.109,-30.58718,378,12,0.922,,,
110,14858,13,0,NEW YOR,100,SCHUMER,-0.397,-0.249,-41.83966,542,14,0.926,,,
110,29548,47,0,NORTH C,200,BURR,0.557,-0.402,-97.40919,536,42,0.834,,,
110,40303,47,0,NORTH C,200,DOLE,0.497,0.206,-149.1498,524,67,0.752,,,
110,15502,36,0,NORTH D,100,CONRAD,-0.285,0.682,-95.12786,542,40,0.839,,,
110,14812,36,0,NORTH D,100,DORGAN,-0.32,0.877,-87.15971,541,33,0.851,,,
110,29389,24,0,OHIO,100,BROWN,-0.481,0.2,-44.54166,542,17,0.921,,,
110,49903,24,0,OHIO,200,VOINOVICH,0.14,-0.99,-278.33267,543,144,0.599,,,
110,15424,53,0,OKLAHOM,200,INHOFE,0.846,0.179,-72.70971,525,31,0.871,,,
110,29555,53,0,OKLAHOM,200,COBURN,0.809,-0.487,-82.85465,508,34,0.85,,,
110,49705,72,0,OREGON,200,SMITH  GORD,0.12,-0.199,-181.37505,547,78,0.718,,,
110,14871,72,0,OREGON,100,WYDEN,-0.39,0.034,-67.67748,540,29,0.882,,,
110,40703,14,0,PENNSYL,100,CASEY,-0.312,0.327,-80.96273,551,26,0.863,,,
110,14910,14,0,PENNSYL,200,SPECTER,0.09,-0.59,-188.89262,543,81,0.706,,,
110,40704,5,0,RHODE I,100,WHITEHOUSE,-0.396,-0.216,-60.29571,549,29,0.896,,,
110,29142,5,0,RHODE I,100,REED,-0.392,-0.049,-67.28146,548,28,0.884,,,
110,29936,48,0,SOUTH C,200,DEMINT,0.847,-0.423,-56.79019,534,26,0.899,,,
110,29566,48,0,SOUTH C,200,GRAHAM,0.457,-0.555,-130.17213,514,59,0.776,,,
110,29754,37,0,SOUTH D,200,THUNE,0.564,0.101,-121.63531,548,55,0.801,,,
110,15425,37,0,SOUTH D,100,JOHNSON,-0.211,0.461,-39.1422,301,15,0.878,,,
110,40705,54,0,TENNESS,200,CORKER,0.368,-0.424,-182.14151,541,77,0.714,,,
110,40304,54,0,TENNESS,200,ALEXANDER,0.346,-0.397,-136.76793,528,63,0.772,,,
110,40305,49,0,TEXAS,200,CORNYN,0.553,-0.159,-98.91389,529,42,0.829,,,
110,49306,49,0,TEXAS,200,HUTCHISON,0.439,-0.041,-120.5105,543,47,0.801,,,
110,49307,67,0,UTAH,200,BENNETT,0.336,-0.548,-137.31223,544,64,0.777,,,
110,14503,67,0,UTAH,200,HATCH,0.352,-0.268,-152.64552,540,70,0.754,,,
110,29147,6,0,VERMONT,328,SANDERS,-0.591,0.463,-60.95704,547,31,0.895,,,
110,14307,6,0,VERMONT,100,LEAHY,-0.461,0.3,-68.60852,548,26,0.882,,,
110,40706,40,0,VIRGINI,100,WEBB,-0.279,0.355,-104.58213,544,43,0.825,,,
110,14712,40,0,VIRGINI,200,WARNER,0.236,-0.49,-135.77269,503,61,0.763,,,
110,39310,73,0,WASHING,100,CANTWELL,-0.371,-0.231,-63.81995,545,25,0.889,,,
110,49308,73,0,WASHING,100,MURRAY,-0.385,-0.013,-44.36564,538,16,0.921,,,
110,1366,56,0,WEST VI,100,BYRD  ROBER,-0.409,0.913,-122.69199,493,50,0.78,,,
110,14922,56,0,WEST VI,100,ROCKEFELLER,-0.283,0.552,-89.00273,523,43,0.844,,,
110,49309,25,0,WISCONS,100,FEINGOLD,-0.714,-0.7,-149.55356,551,60,0.762,,,
110,15703,25,0,WISCONS,100,KOHL,-0.324,-0.022,-55.3286,551,20,0.904,,,
110,49706,68,0,WYOMING,200,ENZI,0.696,0.053,-100.36899,539,43,0.83,,,
110,15633,68,0,WYOMING,200,THOMAS,0.775,0.292,-27.35821,122,12,0.799,,,
110,40707,68,0,WYOMING,200,BARRASSO,0.719,0.112,-67.07561,373,29,0.835,,,
111,99911,99,0,USA,100,OBAMA,-0.491,-0.116,-3.9862,103,0,0.962,,,
111,49700,41,0,ALABAMA,200,SESSIONS,0.56,-0.504,-73.4724,594,33,0.884,,,
111,94659,41,0,ALABAMA,200,SHELBY,0.592,0.601,-117.86519,612,59,0.825,,,
111,40300,81,0,ALASKA,200,MURKOWSKI,0.197,-0.378,-141.99365,586,65,0.785,,,
111,40900,81,0,ALASKA,100,BEGICH,-0.274,0.498,-83.27277,600,35,0.87,,,
111,15429,61,0,ARIZONA,200,KYL,0.542,-0.813,-79.62042,608,36,0.877,W,,
111,15039,61,0,ARIZONA,200,MCCAIN,0.505,-0.797,-68.71053,607,29,0.893,,,
111,40301,42,0,ARKANSA,100,PRYOR,-0.221,0.584,-107.11897,612,45,0.839,,,
111,29305,42,0,ARKANSA,100,LINCOLN,-0.132,0.407,-134.5554,592,64,0.797,,,
111,15011,71,0,CALIFOR,100,BOXER,-0.349,-0.093,-61.90152,607,23,0.903,,,
111,49300,71,0,CALIFOR,100,FEINSTEIN,-0.369,-0.097,-68.59202,614,22,0.894,,,
111,29906,62,0,COLORAD,100,UDALL,-0.265,-0.15,-98.1322,611,46,0.852,,,
111,40910,62,0,COLORAD,100,BENNET,-0.233,-0.051,-109.14343,607,52,0.835,,,
111,14213,1,0,CONNECT,100,DODD,-0.392,-0.089,-44.69953,601,15,0.928,,,
111,15704,1,0,CONNECT,100,LIEBERMAN,-0.253,-0.44,-129.20476,599,58,0.806,,,
111,40901,11,0,DELAWAR,100,KAUFMAN,-0.414,0.087,-51.74233,562,20,0.912,,,
111,40916,11,0,DELAWAR,100,COONS,-0.39,0.328,-1.31681,44,0,0.971,,,
111,15015,11,0,DELAWAR,100,CARPER,-0.294,-0.063,-100.29029,612,44,0.849,,,
111,40501,43,0,FLORIDA,200,MARTINEZ,0.249,-0.639,-69.06716,233,33,0.743,,,
111,40911,43,0,FLORIDA,200,LEMIEUX,0.341,-0.684,-69.72156,360,29,0.824,,,
111,14651,43,0,FLORIDA,100,NELSON,-0.253,0.025,-91.02025,605,40,0.86,,,
111,29512,44,0,GEORGIA,200,CHAMBLISS,0.542,-0.232,-73.80331,588,34,0.882,,,
111,29909,44,0,GEORGIA,200,ISAKSON,0.486,-0.235,-97.45349,551,39,0.838,,,
111,14400,82,0,HAWAII,100,AKAKA,-0.438,0.282,-46.13008,615,18,0.928,,,
111,4812,82,0,HAWAII,100,INOUYE,-0.42,0.175,-37.00328,612,13,0.941,,,
111,40902,63,0,IDAHO,200,RISCH,0.657,0.291,-63.56121,612,27,0.901,,,
111,29345,63,0,IDAHO,200,CRAPO,0.64,0.296,-76.13831,609,32,0.882,,,
111,15021,21,0,ILLINOI,100,DURBIN,-0.511,-0.078,-33.19022,612,11,0.947,W,,
111,40903,21,0,ILLINOI,100,BURRIS,-0.483,0.159,-25.91649,564,9,0.955,,,
111,20115,21,0,ILLINOI,200,KIRK,0.249,-0.969,-16.61852,38,7,0.646,,,
111,49901,22,0,INDIANA,100,BAYH,-0.096,0.23,-302.36588,585,117,0.596,,,
111,14506,22,0,INDIANA,200,LUGAR,0.207,-0.677,-151.6539,611,69,0.78,,,
111,14226,31,0,IOWA,200,GRASSLEY,0.441,-0.466,-167.45541,616,61,0.762,,,
111,14230,31,0,IOWA,100,HARKIN,-0.527,-0.125,-42.94271,608,20,0.932,,,
111,29523,32,0,KANSAS,200,BROWNBACK,0.534,0.038,-94.7115,579,44,0.849,,,
111,14852,32,0,KANSAS,200,ROBERTS,0.568,0.242,-75.86827,583,40,0.878,,,
111,15406,51,0,KENTUCK,200,BUNNING,0.806,-0.055,-96.54134,574,30,0.845,,,
111,14921,51,0,KENTUCK,200,MCCONNELL,0.509,-0.303,-77.96247,615,37,0.881,L,,
111,29918,45,0,LOUISIA,200,VITTER,0.638,0.345,-98.47076,588,42,0.846,,,
111,49702,45,0,LOUISIA,100,LANDRIEU,-0.278,0.629,-91.11493,590,32,0.857,,,
111,49703,2,0,MAINE,200,COLLINS,0.034,-0.451,-150.85597,616,70,0.783,,,
111,14661,2,0,MAINE,200,SNOWE,0.035,-0.535,-174.41116,616,91,0.753,,,
111,14440,52,0,MARYLAN,100,MIKULSKI,-0.427,0.095,-26.0944,567,8,0.955,,,
111,15408,52,0,MARYLAN,100,CARDIN,-0.455,-0.058,-34.05872,616,12,0.946,,,
111,40912,3,0,MASSACH,100,KIRK,-0.487,0.002,-3.58716,95,1,0.963,,,
