Contest	Contest number	Party number	Endorsement number	Endorser number	Supplemental search	Endorser	Description	State	Region	DATE	Cal quart	Pol quart	Cal dichot	Pol dichot	Endorsee	Nominee	Count	Adjusted count	Weight	Adjusted weight	Pond	Weighted pond	Home state endorsement	Home region endorsement	Another candidate's home state endorsement	Another candidate's home region endorsement	Geography	Weighted geography	Own group endorsement	Another candidate's group endorsement	Group	Weighted group	Endorser's ideology	Ideological distance	Weighted ideological distance	Breadth	Breadth dummy	Weighted breadth																			
2000D	8	1	4094	3970	1	Sam Roberts  	County legislator	NY	Northeast	12/19/99	4	4	2	2	Gore	1	1	1	0.1	0.1	0	0.0	0	0	0	1	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4095	2753	1	Lee Scott-Mack	Former deputy mayor of Cortland	NY	Northeast	12/19/99	4	4	2	2	Gore	1	1	1	0.1	0.1	0	0.0	0	0	0	1	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4096	3553	1	Philip Rumore	President Buffalo Teachers Federation	NY	Northeast	12/19/99	4	4	2	2	Gore	1	1	1	0.1	0.1	0	0.0	0	0	0	1	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4097	2594	1	Kate McKenna	President Syracuse Teachers Association	NY	Northeast	12/19/99	4	4	2	2	Gore	1	1	1	0.1	0.1	0	0.0	0	0	0	1	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4098	3169	1	Mike Allen	"President UAW, Local 624"	NY	Northeast	12/19/99	4	4	2	2	Gore	1	1	1	0.1	0.1	0	0.0	0	0	0	1	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4099	2627	1	Ken Brynien 	Vice-president State Public Employees Federation	NY	Northeast	12/19/99	4	4	2	2	Gore	1	1	1	0.1	0.1	0	0.0	0	0	0	1	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4100	5781	1	"Service Employees International Union, Local 150"	Labor union	IA	Plains	12/19/99	4	4	2	2	Gore	1	1	1	0.1	0.1	1	0.1	0	0	0	0	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4101	2380	1	John Lynch	State senator	NJ	Northeast	12/19/99	4	4	2	2	Bradley	0	1	1	0.2	0.2	0	0.0	1	1	0	0	0	0.000	0	0	0.5	0.100	0.000	0.300	0.060	0.000	0	0.000																			
2000D	8	1	4102	1444	1	Frank Chiodo	State rep.	IA	Plains	12/20/99	4	4	2	2	Gore	1	1	1	0.2	0.2	0	0.0	0	0	0	0	1	0.200	0	0	0.5	0.100																									
2000D	8	1	4103	2664	1	Kevin Chavous	City councilman	DC	Own	12/23/99	4	4	2	2	Bradley	0	1	1	0.1	0.1	0	0.0	0	0	0	0	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4104	5513	1	Kathy Patterson	City councilwoman	DC	Own	12/23/99	4	4	2	2	Bradley	0	1	1	0.1	0.1	1	0.1	0	0	0	0	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4105	5783	1	Sharon Ambrose	City councilwoman	DC	Own	12/23/99	4	4	2	2	Bradley	0	1	1	0.1	0.1	1	0.1	0	0	0	0	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4106	961	1	David Leland	State party chair	OH 	Midwest	12/25/99	4	4	2	2	Gore	1	1	1	0.5	0.5	0	0.0	0	0	0	0	1	0.500	0	0	0.5	0.250																									
2000D	8	1	4107	796	1	Cleo Thomas Jr.	Attorney   	AL 	South	12/27/99	4	4	2	2	Bradley	0	1	1	0.1	0.1	0	0.0	0	0	0	1	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4108	3297	1	Natalie Davis	Former candidate for U.S. Senate	AL 	South	12/27/99	4	4	2	2	Bradley	0	1	1	0.2	0.2	0	0.0	0	0	0	1	1	0.200	0	0	0.5	0.100																									
2000D	8	1	4109	1172	1	Don Summers	State rep.	MO 	Plains	12/27/99	4	4	2	2	Gore	1	1	1	0.2	0.2	0	0.0	0	0	1	1	1	0.200	0	0	0.5	0.100																									
2000D	8	1	4110	2426	1	John Rogers	State rep.	AL	South	12/27/99	4	4	2	2	Bradley	0	1	1	0.2	0.2	0	0.0	0	0	0	1	1	0.200	0	0	0.5	0.100	0.000	0.300	0.060	0.150	1	0.030																			
2000D	8	1	4111	3353	1	Oliver Robinson	State rep.	AL 	South	12/27/99	4	4	2	2	Bradley	0	1	1	0.2	0.2	0	0.0	0	0	0	1	1	0.200	0	0	0.5	0.100																									
2000D	8	1	4112	1243	1	E. B. McClain	State senator	AL 	South	12/27/99	4	4	2	2	Bradley	0	1	1	0.2	0.2	0	0.0	0	0	0	1	1	0.200	0	0	0.5	0.100																									
2000D	8	1	4113	3983	1	Sandra Escott Russell	State senator	AL	South	12/27/99	4	4	2	2	Bradley	0	1	1	0.2	0.2	0	0.0	0	0	0	1	1	0.200	0	0	0.5	0.100																									
2000D	8	1	4114	5859	1	Tom Downey	Former U.S. rep.	NY	Northeast	12/28/99	4	4	2	2	Gore	1	1	1	0.2	0.2	1	0.2	0	0	0	1	1	0.200	0	0	0.5	0.100	0.306	0.106	0.021	0.053	1	0.011																			
2000D	8	1	4115	905	1	Darlene Sisco	Activist	PA	Northeast	1/4/00	4	4	2	2	Bradley	0	1	1	0.1	0.1	0	0.0	0	1	0	0	0.5	0.050	0	0	0.5	0.050																									
2000D	8	1	4116	3374	1	Pam DeBord	Activist	PA	Northeast	1/4/00	4	4	2	2	Bradley	0	1	1	0.1	0.1	0	0.0	0	1	0	0	0.5	0.050	0	0	0.5	0.050																									
2000D	8	1	4117	115	1	Andy Dinniman	County commissioner	PA	Northeast	1/4/00	4	4	2	2	Bradley	0	1	1	0.1	0.1	0	0.0	0	1	0	0	0.5	0.050	0	0	0.5	0.050																									
2000D	8	1	4118	5411	1	Janice Stork	Former mayor of Lancaster	PA	Northeast	1/4/00	4	4	2	2	Gore	1	1	1	0.1	0.1	1	0.1	0	0	0	1	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4119	3369	1	P. Michael Sturla	State rep.	PA	Northeast	1/4/00	4	4	2	2	Bradley	0	1	1	0.2	0.2	0	0.0	0	1	0	0	0.5	0.100	0	0	0.5	0.100																									
2000D	8	1	4120	4658	1	Unknown	Activists (pro-choice)	NH	Northeast	1/5/00	4	4	2	2	Bradley	0	600	2	0.1	0.2	0	0.0	0	1	0	0	0.5	0.100	0	0	0.5	0.100																									
2000D	8	1	4121	1291	1	Edward Burke	Alderman	IL 	Midwest	1/5/00	4	4	2	2	Gore	1	1	1	0.1	0.1	0	0.0	0	0	0	0	1	0.100	0	0	0.5	0.050	-1.000	1.200	0.120	0.600	1	0.060																			
2000D	8	1	4122	5280	1	Edward Markey	U.S. rep.	MA 	Northeast	1/5/00	4	4	2	2	Gore	1	1	1	0.4	0.4	1	0.4	0	0	0	0	1	0.400	0	0	0.5	0.200	0.679	0.479	0.192	0.240	1	0.096																			
2000D	8	1	4123	1380	1	Ernest Kline	Former lieutenant governor	PA	Northeast	1/6/00	4	4	2	2	Bradley	0	1	1	0.2	0.2	0	0.0	0	1	0	0	0.5	0.100	0	0	0.5	0.100																									
2000D	8	1	4124	5525	1	Laborers' International Union of North America	Labor union		National	1/6/00	4	4	2	2	Gore	1	1	1	0.4	0.4	1	0.4	0	0	0	0	1	0.400	0	0	0.5	0.200																									
2000D	8	1	4125	883	1	Dan O'Neil	Alderman	NH	Northeast	1/7/00	4	4	2	2	Gore	1	1	1	0.1	0.1	0	0.0	0	0	0	0	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4126	1672	1	Hank Thibault	Alderman	NH	Northeast	1/7/00	4	4	2	2	Gore	1	1	1	0.1	0.1	0	0.0	0	0	0	0	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4127	3045	1	Mary Sysn	Alderman	NH	Northeast	1/7/00	4	4	2	2	Gore	1	1	1	0.1	0.1	0	0.0	0	0	0	0	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4128	3208	1	Mike Lopez	Alderman	NH	Northeast	1/7/00	4	4	2	2	Gore	1	1	1	0.1	0.1	0	0.0	0	0	0	0	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4129	4253	1	Sylvio Dupuis	Alderman	NH	Northeast	1/7/00	4	4	2	2	Gore	1	1	1	0.1	0.1	0	0.0	0	0	0	0	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4130	3115	1	Michael Connolly	State senator	IA	Plains	1/8/00	4	4	2	2	Gore	1	1	1	0.2	0.2	0	0.0	0	0	0	0	1	0.200	0	0	0.5	0.100																									
2000D	8	1	4131	4135	1	Steve Hildebrand	Activist	IA	Plains	1/9/00	4	4	2	2	Gore	1	1	1	0.1	0.1	1	0.1	0	0	0	0	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4132	1189	1	Donna Clothier	County party chair	NE	Plains	1/9/00	4	4	2	2	Gore	1	1	1	0.2	0.2	0	0.0	0	0	0	0	1	0.200	0	0	0.5	0.100																									
2000D	8	1	4133	94	1	Amos Brown	City supervisor	CA 	West	1/11/00	4	4	2	2	Gore	1	1	1	0.1	0.1	0	0.0	0	0	0	0	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4134	1525	1	Gavin Newsom	City supervisor	CA	West	1/11/00	4	4	2	2	Bradley	0	1	1	0.1	0.1	0	0.0	0	0	0	0	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4135	2780	1	Leslie Katz	City supervisor	CA 	West	1/11/00	4	4	2	2	Gore	1	1	1	0.1	0.1	0	0.0	0	0	0	0	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4136	2942	1	Mark Leno	City supervisor	CA 	West	1/11/00	4	4	2	2	Gore	1	1	1	0.1	0.1	0	0.0	0	0	0	0	1	0.100	0	0	0.5	0.050	1.000	0.800	0.080	0.400	1	0.040																			
2000D	8	1	4137	3155	1	Michael Yaki	City supervisor	CA	West	1/11/00	4	4	2	2	Bradley	0	1	1	0.1	0.1	0	0.0	0	0	0	0	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4138	5853	1	Tom Ammiano	City supervisor	CA	West	1/11/00	4	4	2	2	Bradley	0	1	1	0.1	0.1	1	0.1	0	0	0	0	1	0.100	0	0	0.5	0.050	1.000	0.700	0.070	0.350	1	0.035																			
2000D	8	1	4139	1871	1	Jack Kibbie	State senator	IA	Plains	1/11/00	4	4	2	2	Bradley	0	1	1	0.2	0.2	0	0.0	0	0	0	0	1	0.200	0	0	0.5	0.100																									
2000D	8	1	4140	5924	1	Willie Brown	Mayor of San Francisco	CA 	West	1/11/00	4	4	2	2	Gore	1	1	1	0.4	0.4	1	0.4	0	0	0	0	1	0.400	0	0	0.5	0.200	0.000	0.200	0.080	0.100	1	0.040																			
2000D	8	1	4141	176	1	Art Torres	State party chair	CA 	West	1/11/00	4	4	2	2	Gore	1	1	1	0.5	0.5	0	0.0	0	0	0	0	1	0.500	0	0	0.5	0.250	0.000	0.200	0.100	0.100	1	0.050																			
2000D	8	1	4142	2386	1	John Marvin	Activist (senior citizen) 	ME	Northeast	1/12/00	4	4	2	2	Gore	1	1	1	0.1	0.1	0	0.0	0	0	0	0	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4143	4946	1	Willard Cochrane	Agricultural economist (Kennedy administration)	IA	Plains	1/12/00	4	4	2	2	Bradley	0	1	1	0.1	0.1	0	0.0	0	0	0	0	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4144	1745	1	Henry Williams	Former commisioner Environmental Conservation Department	NY	Northeast	1/12/00	4	4	2	2	Bradley	0	1	1	0.1	0.1	0	0.0	0	1	0	0	0.5	0.050	0	0	0.5	0.050																									
2000D	8	1	4145	345	1	Bill Diamond	Former secretary of state	ME	Northeast	1/12/00	4	4	2	2	Bradley	0	1	1	0.1	0.1	0	0.0	0	1	0	0	0.5	0.050	0	0	0.5	0.050																									
2000D	8	1	4146	2176	1	Jim Mitchell	Former state party chair	ME	Northeast	1/12/00	4	4	2	2	Gore	1	1	1	0.1	0.1	0	0.0	0	0	0	0	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4147	4858	1	Victoria Murphy	Former state party chair	ME	Northeast	1/12/00	4	4	2	2	Gore	1	1	1	0.1	0.1	0	0.0	0	0	0	0	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4148	427	1	Bob Bergland	Former secretary of the USDA	MN	Plains	1/12/00	4	4	2	2	Bradley	0	1	1	0.2	0.2	0	0.0	0	0	0	0	1	0.200	0	0	0.5	0.100	0.047	0.253	0.051	0.127	1	0.025																			
2000D	8	1	4149	1262	1	Ed Gorham 	President state AFL-CIO	ME	Northeast	1/12/00	4	4	2	2	Gore	1	1	1	0.2	0.2	0	0.0	0	0	0	0	1	0.200	0	0	0.5	0.100																									
2000D	8	1	4150	106	1	Andrew Ketterer	State attorney general	ME	Northeast	1/12/00	4	4	2	2	Gore	1	1	1	0.2	0.2	0	0.0	0	0	0	0	1	0.200	0	0	0.5	0.100																									
2000D	8	1	4151	4659	1	Unknown	State legislators	ME	Northeast	1/12/00	4	4	2	2	Bradley	0	20	1.5	0.2	0.3	0	0.0	0	1	0	0	0.5	0.150	0	0	0.5	0.150																									
2000D	8	1	4152	3465	1	Paul Tessier	State rep.	ME	Northeast	1/12/00	4	4	2	2	Gore	1	1	1	0.2	0.2	0	0.0	0	0	0	0	1	0.200	0	0	0.5	0.100																									
2000D	8	1	4153	857	1	Dale McCormick	State treasurer  	ME	Northeast	1/12/00	4	4	2	2	Gore	1	1	1	0.2	0.2	0	0.0	0	0	0	0	1	0.200	0	0	0.5	0.100																									
2000D	8	1	4154	4953	1	William Bryan	DNC member	ME	Northeast	1/12/00	4	4	2	2	Gore	1	1	1	0.3	0.3	0	0.0	0	0	0	0	1	0.300	0	0	0.5	0.150																									
2000D	8	1	4155	1337	1	Elizabeth Mitchell	DNC member 	ME	Northeast	1/12/00	4	4	2	2	Gore	1	1	1	0.3	0.3	0	0.0	0	0	0	0	1	0.300	0	0	0.5	0.150																									
2000D	8	1	4156	3225	1	Mike Saxl	State house majority leader	ME	Northeast	1/12/00	4	4	2	2	Gore	1	1	1	0.4	0.4	0	0.0	0	0	0	0	1	0.400	0	0	0.5	0.200																									
2000D	8	1	4157	994	1	David Shiah	State house majority whip	ME	Northeast	1/12/00	4	4	2	2	Gore	1	1	1	0.4	0.4	0	0.0	0	0	0	0	1	0.400	0	0	0.5	0.200																									
2000D	8	1	4158	3930	1	Russ Carnahan	Attorney and son of Governor Mel Carnahan	MO 	Plains	1/13/00	4	4	2	2	Gore	1	1	1	0.1	0.1	0	0.0	0	0	1	1	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4159	4375	1	Tom Carnahan	Attorney and son of Governor Mel Carnahan	MO 	Plains	1/13/00	4	4	2	2	Gore	1	1	1	0.1	0.1	0	0.0	0	0	1	1	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4160	5337	1	George Westfall	County executive	MO 	Plains	1/13/00	4	4	2	2	Gore	1	1	1	0.1	0.1	1	0.1	0	0	1	1	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4161	1490	1	Freeman Bosley Jr.	Former mayor of St. Louis	MO 	Plains	1/13/00	4	4	2	2	Gore	1	1	1	0.2	0.2	0	0.0	0	0	1	1	1	0.200	0	0	0.5	0.100	0.000	0.200	0.040	0.100	1	0.020																			
2000D	8	1	4162	4690	1	Unknown	"Officials, activists"	MO 	Plains	1/13/00	4	4	2	2	Gore	1	300	2	0.1	0.2	0	0.0	0	0	1	1	1	0.200	0	0	0.5	0.100																									
2000D	8	1	4163	5180	1	Claire McCaskill	State auditor	MO 	Plains	1/13/00	4	4	2	2	Gore	1	1	1	0.2	0.2	1	0.2	0	0	1	1	1	0.200	0	0	0.5	0.100	0.000	0.200	0.040	0.100	1	0.020																			
2000D	8	1	4164	4691	1	Unknown	State reps.	MO 	Plains	1/13/00	4	4	2	2	Gore	1	11	1.5	0.2	0.3	0	0.0	0	0	1	1	1	0.300	0	0	0.5	0.150																									
2000D	8	1	4165	5378	1	Ike Skelton	U.S. rep.	MO 	Plains	1/13/00	4	4	2	2	Gore	1	1	1	0.4	0.4	1	0.4	0	0	1	1	1	0.400	0	0	0.5	0.200	-0.670	0.870	0.348	0.435	1	0.174																			
2000D	8	1	4166	5512	1	Karen McCarthy	U.S. rep.	MO 	Plains	1/13/00	4	4	2	2	Gore	1	1	1	0.4	0.4	1	0.4	0	0	1	1	1	0.400	0	0	0.5	0.200	0.027	0.173	0.069	0.087	1	0.035																			
2000D	8	1	4167	5911	1	William Clay	U.S. rep.	MO 	Plains	1/13/00	4	4	2	2	Gore	1	1	1	0.4	0.4	1	0.4	0	0	1	1	1	0.400	0	0	0.5	0.200	1.076	0.876	0.350	0.438	1	0.175																			
2000D	8	1	4168	74	1	Alice B. Toklas Democratic Club	Gay party organization	CA 	West	1/14/00	4	4	2	2	Gore	1	1	1	0.1	0.1	0	0.0	0	0	0	0	1	0.100	0	0	0.5	0.050	1.000	0.800	0.080	0.400	1	0.040																			
2000D	8	1	4169	406	1	Billy Baldwin	Actor	CA 	West	1/15/00	4	4	2	2	Gore	1	1	1	0.1	0.1	0	0.0	0	0	0	0	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4170	5554	1	Lynda Carter	Actor	CA 	West	1/15/00	4	4	2	2	Gore	1	1	1	0.1	0.1	1	0.1	0	0	0	0	1	0.100	0	1	1	0.100																									
2000D	8	1	4171	1877	1	Jack McConnell	"Attorney, former Bradley state campaign chair"	RI	Northeast	1/15/00	4	4	2	2	Gore	1	1	1	0.1	0.1	0	0.0	0	0	0	0	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4172	402	1	Bill White	"Former state party chair, former U.S. Deputy Secretary of Energy"	TX	South/Southwest	1/15/00	4	4	2	2	Gore	1	1	1	0.2	0.2	0	0.0	0	1	0	0	0.5	0.100	0	0	0.5	0.100																									
2000D	8	1	4173	2409	1	John O'Leary	Mayor of Cranston	RI	Northeast	1/15/00	4	4	2	2	Gore	1	1	1	0.1	0.1	0	0.0	0	0	0	0	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4174	5140	1	Boston Globe	Newspaper	MA 	Northeast	1/15/00	4	4	2	2	Gore	1	1	1	0.1	0.1	1	0.1	0	0	0	0	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4175	2285	1	John Bryant	"Presiding prelate 10th Episcopal District AME Church, a bishop"	TX	South/Southwest	1/15/00	4	4	2	2	Gore	1	1	1	0.1	0.1	0	0.0	0	1	0	0	0.5	0.050	0	0	0.5	0.050																									
2000D	8	1	4176	5109	1	Bill Hobby	Former lieutenant governor	TX	South/Southwest	1/15/00	4	4	2	2	Gore	1	1	1	0.2	0.2	1	0.2	0	1	0	0	0.5	0.100	0	0	0.5	0.100	-1.000	1.200	0.240	0.300	1	0.060																			
2000D	8	1	4177	3695	1	Richard Licht	"Former lieutenant governor, candidate for U.S. Senate"	RI	Northeast	1/15/00	4	4	2	2	Gore	1	1	1	0.2	0.2	0	0.0	0	0	0	0	1	0.200	0	0	0.5	0.100	0.000	0.200	0.040	0.100	1	0.020																			
2000D	8	1	4178	5453	1	Joe Kennedy	Former U.S. rep.	MA 	Northeast	1/15/00	4	4	2	2	Gore	1	1	1	0.2	0.2	1	0.2	0	0	0	0	1	0.200	0	0	0.5	0.100	0.239	0.039	0.008	0.020	1	0.004																			
2000D	8	1	4179	2241	1	Joe Gunn	President Texas AFL-CIO	TX	South/Southwest	1/15/00	4	4	2	2	Gore	1	1	1	0.2	0.2	0	0.0	0	1	0	0	0.5	0.100	0	0	0.5	0.100																									
2000D	8	1	4180	1030	1	Deb Markowitz	Secretary of State	VT	Northeast	1/15/00	4	4	2	2	Gore	1	1	1	0.2	0.2	0	0.0	0	0	0	0	1	0.200	0	0	0.5	0.100																									
2000D	8	1	4181	5399	1	James Langevin	Secretary of State	RI	Northeast	1/15/00	4	4	2	2	Gore	1	1	1	0.2	0.2	1	0.2	0	0	0	0	1	0.200	0	0	0.5	0.100	0.076	0.124	0.025	0.062	1	0.012																			
2000D	8	1	4182	4861	1	Vilma Luna	State rep.	TX	South/Southwest	1/15/00	4	4	2	2	Gore	1	1	1	0.2	0.2	0	0.0	0	1	0	0	0.5	0.100	0	0	0.5	0.100																									
2000D	8	1	4183	5275	1	Eddie Lucio Jr.	State senator	TX	South/Southwest	1/15/00	4	4	2	2	Gore	1	1	1	0.2	0.2	1	0.2	0	1	0	0	0.5	0.100	0	0	0.5	0.100																									
2000D	8	1	4184	1455	1	Frank Madla	State senator	TX	South/Southwest	1/15/00	4	4	2	2	Gore	1	1	1	0.2	0.2	0	0.0	0	1	0	0	0.5	0.100	0	0	0.5	0.100																									
2000D	8	1	4185	3464	1	Paul Tavares	State treasurer	RI	Northeast	1/15/00	4	4	2	2	Gore	1	1	1	0.2	0.2	0	0.0	0	0	0	0	1	0.200	0	0	0.5	0.100																									
2000D	8	1	4186	5243	1	Dolph Briscoe	Former governor	TX	South/Southwest	1/15/00	4	4	2	2	Gore	1	1	1	0.3	0.3	1	0.3	0	1	0	0	0.5	0.150	0	0	0.5	0.150	-1.000	1.200	0.360	0.300	1	0.090																			
2000D	8	1	4187	5447	1	Jim Wright	Former U.S. Speaker of the House	TX	South/Southwest	1/15/00	4	4	2	2	Gore	1	1	1	0.3	0.3	1	0.3	0	1	0	0	0.5	0.150	0	0	0.5	0.150	0.263	0.063	0.019	0.016	1	0.005																			
2000D	8	1	4188	5396	1	James Carville	Political consultant	LA	South	1/15/00	4	4	2	2	Gore	1	1	1	0.2	0.2	1	0.2	0	1	0	0	0.5	0.100	1	0	0	0.000	0.000	0.200	0.040	0.000	0	0.000																			
2000D	8	1	4189	5577	1	Martin Frost	U.S. rep.	TX	South/Southwest	1/15/00	4	4	2	2	Gore	1	1	1	0.4	0.4	1	0.4	0	1	0	0	0.5	0.200	0	0	0.5	0.200	0.000	0.200	0.080	0.050	1	0.020																			
2000D	8	1	4190	3337	1	Norm Champ	"Businessman, activist"	IA	Plains	1/16/00	4	4	2	2	Bradley	0	1	1	0.1	0.1	0	0.0	0	0	0	0	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4191	1091	1	Derrick Clay	Former state party political director	OH 	Midwest	1/16/00	4	4	2	2	Gore	1	1	1	0.1	0.1	0	0.0	0	0	0	0	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4192	1592	1	Gertrude Donahey	Former state treasurer	OH 	Midwest	1/16/00	4	4	2	2	Gore	1	1	1	0.1	0.1	0	0.0	0	0	0	0	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4193	3014	1	Mary Ellen Withrow	Former state treasurer	OH 	Midwest	1/16/00	4	4	2	2	Gore	1	1	1	0.1	0.1	0	0.0	0	0	0	0	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4194	4274	1	Tejano Dems	Latino Group	TX	South/Southwest	1/16/00	4	4	2	2	Gore	1	1	1	0.2	0.2	0	0.0	0	1	0	0	0.5	0.100	0	0	0.5	0.100																									
2000D	8	1	4195	1700	1	Harvey Johnson	Mayor of Jackson	MS	South	1/16/00	4	4	2	2	Gore	1	1	1	0.2	0.2	0	0.0	0	1	0	0	0.5	0.100	0	0	0.5	0.100																									
2000D	8	1	4196	1861	1	Jack Ellis	Mayor of Macon	GA	South	1/16/00	4	4	2	2	Gore	1	1	1	0.2	0.2	0	0.0	0	1	0	0	0.5	0.100	0	0	0.5	0.100																									
2000D	8	1	4197	1409	1	Floyd Adams	Mayor of Savannah	GA	South	1/16/00	4	4	2	2	Gore	1	1	1	0.2	0.2	0	0.0	0	1	0	0	0.5	0.100	0	0	0.5	0.100																									
2000D	8	1	4198	781	1	Clarence Harmon	Mayor of St. Louis	MO	Plains	1/16/00	4	4	2	2	Gore	1	1	1	0.4	0.4	0	0.0	0	0	1	1	1	0.400	0	0	0.5	0.200																									
2000D	8	1	4199	648	1	Cecil Murray	Black minister (prominent)	CA 	West	1/17/00	4	4	2	2	Gore	1	1	1	0.1	0.1	0	0.0	0	0	0	0	1	0.100	0	0	0.5	0.050	1.000	0.800	0.080	0.400	1	0.040																			
2000D	8	1	4200	5555	1	Lynn Cutler	"Former DNC member, current White House aide"	IA	Plains	1/17/00	4	4	2	2	Gore	1	1	1	0.1	0.1	1	0.1	0	0	0	0	1	0.100	0	0	0.5	0.050	1.000	0.800	0.080	0.400	1	0.040																			
2000D	8	1	4201	5342	1	Gilda Cobb-Hunter	State house majority leader	SC	South	1/17/00	4	4	2	2	Gore	1	1	1	0.4	0.4	1	0.4	0	1	0	0	0.5	0.200	0	0	0.5	0.200																									
2000D	8	1	4202	4899	1	Walter McCaffrey	City councilman	NY	Northeast	1/18/00	4	4	2	2	Bradley	0	1	1	0.1	0.1	0	0.0	0	1	0	0	0.5	0.050	0	0	0.5	0.050	-1.000	1.300	0.130	0.325	1	0.033																			
2000D	8	1	4203	5887	1	United Electrical Radio Machine Workers	Labor union	IA	Plains	1/18/00	4	4	2	2	Bradley	0	1	1	0.2	0.2	1	0.2	0	0	0	0	1	0.200	0	0	0.5	0.100																									
2000D	8	1	4204	5052	1	American Federation of Government Employees	Labor union		National	1/18/00	4	4	2	2	Gore	1	1	1	0.4	0.4	1	0.4	0	0	0	0	1	0.400	0	0	0.5	0.200																									
2000D	8	1	4205	5887	1	United Electrical Radio Machine Workers	Labor union		National	1/18/00	4	4	2	2	Bradley	0	1	1	0.4	0.4	1	0.4	0	0	0	0	1	0.400	0	0	0.5	0.200																									
2000D	8	1	4206	241	1	Bart Stupak	U.S. rep.	MI	Midwest	1/18/00	4	4	2	2	Gore	1	1	1	0.4	0.4	0	0.0	0	0	0	0	1	0.400	0	0	0.5	0.200	0.166	0.034	0.013	0.017	1	0.007																			
2000D	8	1	4207	4692	1	Unknown	Aldermen	IL 	Midwest	1/19/00	4	4	2	2	Gore	1	10	1.5	0.1	0.15	0	0.0	0	0	0	0	1	0.150	0	0	0.5	0.075																									
2000D	8	1	4208	5385	1	Iris Martinez	District central commiteewoman	IL 	Midwest	1/19/00	4	4	2	2	Gore	1	1	1	0.1	0.1	1	0.1	0	0	0	0	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4209	5505	1	Joseph Riley	Mayor of Charleston	SC	South	1/19/00	4	4	2	2	Bradley	0	1	1	0.2	0.2	1	0.2	0	0	0	1	1	0.200	0	0	0.5	0.100	-1.000	1.300	0.260	0.650	1	0.130																			
2000D	8	1	4210	4653	1	Unknown	State reps.	OR 	West	1/19/00	4	4	2	2	Bradley	0	11	1.5	0.2	0.3	0	0.0	0	0	0	0	1	0.300	0	0	0.5	0.150																									
2000D	8	1	4211	3768	1	Robert Curran	City councilman	MD	Northeast	1/20/00	4	4	2	2	Bradley	0	1	1	0.1	0.1	0	0.0	0	1	0	0	0.5	0.050	0	0	0.5	0.050																									
2000D	8	1	4212	5384	1	Legislative Board of the Brotherhood of Locomotive Engineers 	Labor union	IA	Plains	1/20/00	4	4	2	2	Bradley	0	1	1	0.2	0.2	1	0.2	0	0	0	0	1	0.200	0	0	0.5	0.100																									
2000D	8	1	4213	5887	1	"United Electrical Workers, Local 893"	Labor union	IA	Plains	1/21/00	4	4	2	2	Bradley	0	1	1	0.1	0.1	1	0.1	0	0	0	0	1	0.100	0	0	0.5	0.050																									
2000D	8	1	4214	4862	1	Vince Demuzio	"State senator, former county party chair"	IL 	Midwest	1/21/00	4	4	2	2	Gore	1	1	1	0.2	0.2	0	0.0	0	0	0	0	1	0.200	0	0	0.5	0.100	0.000	0.200	0.040	0.100	1	0.020																			
2000D	8	1	4215	2359	1	John Kenneth Galbraith	"Economist, ambassador"	MA 	Northeast	1/23/00	4	4	2	2	Gore	1	1	1	0.1	0.1	0	0.0	0	0	0	0	1	0.100	0	0	0.5	0.050	1.000	0.800	0.080	0.400	1	0.040																			
